1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,y
-69,-33,0.15,0.1,1.06,0.4,-13,-3,-0.01,0.2,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.032,0.032,0.034,0.034,0.035,0.035,0.035,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020,0.0,-0.0020,0.0,-0.0020,0.0,0.0,0.0,1.0,0.035,-0.0017
412,7,-0.16,-0.05,0.12,-0.3,-6,6,0.0040,-0.2,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.017,-5.0E-4
55,-11,-0.21,0.28,0.9,-0.5,-14,-21,0.0040,0.4,0.033,0.033,0.033,0.033,0.033,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.0,0.0,0.0,0.0,-0.0020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.035,-9.0E-4
343,-3,0.02,0.09,0.27,0.9,-11,-10,-0.019,1.4,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.021,-0.0013
-96,-32,0.21,0.04,0.59,1.7,-5,1,-0.015,-0.8,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-6.0E-4
-145,12,0.12,0.16,0.73,-1.6,-20,4,0.018,-0.2,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010,0.0,0.6,0.022,-0.0013
-297,-33,0.29,-0.05,0.73,-0.4,-7,6,0.0070,0.1,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.016,-6.0E-4
282,-22,-0.14,-0.12,0.22,-1.6,-9,15,0.012,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.016,0.016,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020,0.0,0.0,0.0,0.5,0.016,-3.0E-4
45,-4,-0.07,0.13,0.5,-0.6,-6,-12,0.0010,-0.6,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,-4.0E-4
-110,7,-0.24,-0.09,0.87,1.2,-15,13,0.014,0.8,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010,0.0,0.8,0.026,-0.0010
-37,-38,0.03,-0.07,0.5,0.5,-15,12,-0.0020,1.6,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010,0.0,-0.0010,0.0,0.5,0.017,-0.0015
-63,27,-0.12,-0.12,0.59,0.5,-9,-9,-0.011,2.9,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020,0.0,0.6,0.017,-5.0E-4
161,-29,-0.1,0.15,0.44,-1.5,-15,-9,0.021,0.3,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.021,-0.0010
-112,-6,0.17,0.03,0.59,0.6,-5,-3,-0.0010,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.017,-5.0E-4
-177,-16,0.05,0.03,0.96,1.1,-6,-3,-0.013,-0.2,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.027,-9.0E-4
-129,-12,-0.36,-0.02,0.59,-0.4,-7,2,0.0020,0.2,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.017,-4.0E-4
-125,-10,-0.39,0.07,0.65,1.2,-12,-4,-0.023,0.4,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,-8.0E-4
91,-35,-0.47,0.03,0.51,0.1,-11,2,-0.018,0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.021,-5.0E-4
288,-14,-0.17,-0.06,1.05,-0.9,-8,6,0.0040,-0.2,0.052,0.052,0.052,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.05,-0.0010
176,-16,0.46,0.31,0.73,-1.0,-21,-7,0.022,-1.1,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.033,-0.0018
138,-2,0.03,-0.03,0.37,1.6,-4,2,-0.0060,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.017,-6.0E-4
-51,-38,-0.05,-0.03,0.51,-0.6,-6,4,0.0020,-0.1,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.016,-4.0E-4
-68,-18,-0.14,0.02,0.57,-0.2,-16,12,0.018,-0.4,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0012
-159,-8,0.22,0.05,0.71,-0.3,-6,-13,-0.0020,0.5,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0.018,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020,0.0,-0.0020,0.0,0.6,0.019,-6.0E-4
46,-17,0.34,-0.1,0.46,-0.6,-12,17,0.011,0.6,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-9.0E-4
-23,-15,-0.11,0.06,0.55,1.5,-13,2,-0.01,0.0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,-0.0010
-113,-22,-0.37,0.26,1.26,0.2,-20,4,0.0020,-0.7,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010,0.0,1.1,0.042,-0.0018
207,-9,0.0,-0.02,0.28,-0.6,-7,3,0.0040,-0.1,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,-0.0010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.016,-3.0E-4
-387,-11,0.23,0.07,0.85,0.5,-7,-5,-0.0070,-0.9,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.017,0.017,0.017,0.017,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020,0.0,0.0,0.0,-0.0020,0.0,0.0,0.0,0.5,0.018,-7.0E-4
-142,-71,-0.22,0.2,0.86,-0.3,-16,-9,0.011,-0.2,0.022,0.023,0.023,0.024,0.024,0.024,0.024,0.024,0.024,0.025,0.025,0.026,0.026,0.026,-0.0010,0.0,-0.0020,0.0,0.0,0.0,0.0,0.0,-0.0020,0.0,-0.0020,0.0,0.0,0.0,0.7,0.026,-8.0E-4
-527,-30,-0.2,0.05,1.01,1.1,-8,-5,-0.0040,0.0,0.017,0.017,0.017,0.018,0.018,0.018,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,-0.0020,0.0,0.0,0.0,-0.0020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,-7.0E-4
-192,-21,-0.28,0.14,0.71,0.8,-17,-2,-0.016,-0.1,0.019,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.019,0.019,0.019,0.019,0.019,0.0010,0.0,0.0,0.0,0.0,0.0,-0.0010,0.0,-0.0020,0.0,0.0,0.0,0.0,0.0,0.5,0.019,-9.0E-4
118,7,0.34,0.19,0.48,1.4,-15,-11,-0.024,-0.5,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.021,-0.0014
-202,-13,-0.34,0.02,0.69,-0.6,-7,-2,-0.01,0.0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-5.0E-4
-108,-20,0.08,0.1,0.82,0.5,-16,2,0.01,0.8,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.026,-0.0016
-332,-30,-0.4,0.0,0.81,-0.5,-12,10,-0.01,-1.0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-7.0E-4
-111,-88,0.84,-0.12,0.64,1.0,-11,12,-0.0020,1.4,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010,0.0,0.0,0.0,0.0,0.0,0.5,0.019,-0.0015
-77,-19,-0.09,0.21,0.63,-0.5,-19,-5,0.016,0.0,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.021,-9.0E-4
-298,-14,-0.43,-0.02,0.79,1.0,-7,3,-0.011,0.0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-6.0E-4
14,29,0.4,0.16,0.64,0.2,-8,-11,-0.013,-1.2,0.022,0.022,0.022,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,-0.0020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.024,-9.0E-4
-328,-13,-0.63,0.0,1.05,-1.8,-13,13,0.0080,-1.2,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010,0.0,-0.0010,0.0,0.7,0.025,-7.0E-4
-78,-14,-0.08,0.12,0.86,-0.5,-13,-4,-0.0030,-0.1,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.028,-0.0011
352,28,-0.01,0.17,0.24,1.3,-15,-3,0.0020,-1.2,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.021,-0.0013
-232,11,0.08,0.07,0.73,-0.8,-10,-5,0.014,-0.2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-4.0E-4
-135,-2,0.16,0.2,1.25,-0.8,-20,3,0.016,-0.5,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.04,-0.0024
347,-9,0.37,-0.06,0.15,-2.1,-13,14,0.024,-0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.019,0.019,0.017,0.017,0.016,0.016,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0010,0.0,0.0020,0.0,0.0010,0.0,0.0,0.0,0.5,0.016,-7.0E-4
-362,-31,-0.33,0.08,0.93,0.9,-15,1,-0.0060,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020,0.0,0.0,0.0,0.0,0.0,-0.0010,0.0,0.6,0.021,-0.0010
513,-81,-0.57,-0.03,-0.05,-2.0,-8,20,0.022,-1.0,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.016,-2.0E-4
16,-27,0.28,0.18,1.17,-1.1,-15,-5,0.0010,-0.4,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.043,-0.0016
1,-20,0.14,0.08,0.49,-0.7,-10,-6,0.0070,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-7.0E-4
271,-25,-0.02,0.15,0.35,1.2,-19,1,-0.019,-0.2,0.022,0.022,0.022,0.021,0.021,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.0,0.0,0.0010,0.0,-0.0010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.022,-0.0013
-107,-41,-0.22,-0.05,0.58,0.9,-5,1,-0.0030,1.9,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.017,-6.0E-4
-124,-26,0.08,-0.06,0.66,0.4,-13,11,0.011,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.019,-9.0E-4
-177,13,-0.3,-0.1,0.79,-0.7,-11,5,0.0090,2.6,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.022,-6.0E-4
182,29,0.35,0.14,0.48,1.0,-9,-13,-0.0060,-0.1,0.024,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.023,-9.0E-4
167,35,-0.07,0.11,0.47,-0.6,-11,-9,-0.0040,0.1,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.022,-7.0E-4
70,27,0.31,-0.08,0.62,-0.2,-8,9,0.0080,-0.2,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020,0.0,0.0,0.0,0.0,0.0,0.7,0.024,-7.0E-4
331,-22,0.34,0.1,0.25,-1.1,-14,-4,0.0050,-0.8,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.019,-9.0E-4
137,-9,-0.5,0.08,0.4,0.7,-8,-6,0.0,0.0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,-5.0E-4
-57,-60,0.55,0.08,0.64,0.0,-16,3,0.017,-0.2,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.021,-0.0012
-615,-15,-0.31,0.11,1.12,0.4,-15,-11,-0.0060,0.5,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.018,0.018,0.019,0.019,0.02,-0.0010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020,0.0,-0.0020,0.0,-0.0020,0.0,0.6,0.02,-7.0E-4
-289,-8,0.19,-0.06,0.89,-0.6,-10,8,0.0080,-0.5,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.021,-8.0E-4
-39,-27,-0.02,-0.02,0.52,-0.2,-10,5,-0.038,1.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.017,-7.0E-4
-149,25,-0.37,0.11,0.69,0.5,-10,-8,0.0090,-0.4,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.02,-5.0E-4
-291,-14,-0.04,0.08,0.83,1.5,-12,-12,-0.014,0.6,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020,0.0,0.6,0.02,-7.0E-4
3,5,-0.3,0.01,1.08,-1.5,-15,7,0.02,0.7,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.039,-0.0010
33,-15,-0.17,0.1,0.5,-0.3,-13,-4,-0.015,-0.2,0.02,0.02,0.02,0.02,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,-0.0010,0.0,0.0010,0.0,-0.0010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,-9.0E-4
-76,18,0.13,0.11,0.59,0.5,-5,-12,-0.0060,0.0,0.017,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,-0.0020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-7.0E-4
81,-20,0.04,0.15,0.56,1.4,-18,-3,0.013,-0.1,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.023,-0.0015
8,-49,-0.18,-0.08,0.47,1.9,-10,13,-0.0080,-0.2,0.017,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.0010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.016,-8.0E-4
-247,-12,0.85,0.28,0.95,1.0,-17,-16,0.0010,-0.2,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.026,0.026,0.026,0.026,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020,0.0,0.0,0.0,-0.0020,0.0,0.7,0.027,-0.0016
191,-10,-0.04,0.19,0.54,-0.6,-16,-9,0.0040,0.9,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.027,-0.0011
-196,-23,-0.39,-0.01,0.68,-0.4,-7,0,0.0040,0.5,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010,0.0,0.5,0.017,-4.0E-4
377,-5,-0.11,0.11,0.2,-1.6,-14,-3,0.0010,-0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.02,-8.0E-4
-167,-41,-0.4,0.06,0.75,1.2,-14,3,-0.013,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020,0.0,0.0,0.0,0.6,0.021,-6.0E-4
36,-12,0.28,0.03,0.53,0.5,-5,-4,-0.0090,0.1,0.021,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.02,-8.0E-4
69,-23,-0.38,-0.03,0.46,0.6,-7,4,-0.01,0.0,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-7.0E-4
-282,-16,0.13,0.21,0.84,-1.2,-20,-6,0.022,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.022,0.022,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020,0.0,0.0,0.0,0.6,0.022,-0.0012
-218,13,0.12,0.17,0.78,0.3,-7,-18,-0.0050,-0.3,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.021,-5.0E-4
146,-30,-0.05,0.07,0.36,-0.3,-16,12,0.018,-0.7,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0012
279,-1,0.19,0.41,0.87,-1.1,-18,-22,0.0060,0.2,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.044,-0.0016
149,-6,0.3,0.11,0.42,-0.7,-12,-8,0.0030,0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,-0.0010,0.0,0.0,0.0,0.0010,0.0,0.0,0.0,0.0,0.0,0.6,0.02,-9.0E-4
61,-22,0.15,0.04,0.46,-0.6,-6,-3,0.0080,-0.3,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-3.0E-4
