1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,y
5.14,15,21624.866,1924.338,8469.167,175.217,175.217,685.396,288,629.939,2.088,0.998,11.02,1.027,24.012,0.475,0.998,0.997
6.175,18,29762.944,2306.761,8799.298,246.028,246.028,751.525,288,659.953,2.512,0.998,13.144,1.031,32.933,0.652,0.998,0.997
7.148,21,39003.99,2678.048,9120.324,332.45,332.45,800.63,288,681.472,2.983,0.998,15.463,1.036,42.409,0.84,0.998,0.997
8.206,24,50992.844,3087.44,9300.086,438.066,438.066,897.267,288,723.117,3.594,0.998,18.346,1.042,58.427,1.157,0.998,0.997
9.3,27,72773.165,3560.393,9742.506,644.988,644.988,1043.026,288,768.726,4.532,0.998,22.531,1.052,86.524,1.713,0.998,0.997
1.138,3,2623.725,1402.458,6669.282,10.446,10.446,497.9,288,551.074,1.194,0.998,6.356,1.019,0.362,0.13,0.998,0.998
2.088,6,5028.477,1344.906,6760.453,22.408,22.408,552.988,288,560.677,1.267,0.998,6.785,1.02,22.458,0.214,0.998,0.998
3.144,9,8375.72,1386.737,7062.573,60.319,60.319,566.22,288,573.951,1.391,0.998,7.43,1.021,11.516,0.228,0.998,0.998
4.161,12,14718.441,1547.453,7730.076,113.744,113.744,619.764,288,599.833,1.663,0.998,8.846,1.023,16.269,0.322,0.998,0.998
5.14,15,21625.168,1924.339,8470.06,175.259,175.259,684.476,288,629.766,2.087,0.998,11.009,1.027,23.958,0.474,0.998,0.998
6.175,18,29763.005,2306.749,8800.319,245.948,245.948,750.474,288,659.739,2.512,0.998,13.131,1.031,32.862,0.651,0.998,0.998
7.148,21,39003.397,2678.051,9120.822,332.443,332.443,799.653,288,681.307,2.982,0.998,15.447,1.036,42.33,0.838,0.998,0.998
8.206,24,50992.783,3087.44,9300.504,438.076,438.076,896.251,288,722.955,3.594,0.998,18.325,1.042,58.331,1.155,0.998,0.998
9.3,27,72774.462,3560.392,9743.379,644.797,644.797,1042.187,288,768.577,4.53,0.998,22.504,1.052,86.422,1.711,0.998,0.998
1.138,3,3489.328,1408.611,6676.461,10.829,10.829,522.129,288,555.115,1.226,0.998,6.532,1.019,0,0.159,0.998,0.999
2.088,6,4865.38,1344.681,6762.791,22.363,22.363,547.784,288,559.816,1.262,0.998,6.745,1.02,22.251,0.208,0.998,0.999
3.144,9,8375.883,1386.737,7065.086,60.308,60.308,565.457,288,573.81,1.391,0.998,7.423,1.021,11.484,0.227,0.998,0.999
4.161,12,14718.489,1547.453,7732.027,113.746,113.746,618.931,288,599.678,1.662,0.998,8.837,1.023,16.228,0.321,0.998,0.999
5.14,15,21625.036,1924.342,8470.942,175.213,175.213,683.555,288,629.591,2.087,0.998,10.998,1.027,23.903,0.473,0.998,0.999
6.175,18,29763.014,2306.744,8801.34,246.007,246.007,749.426,288,659.526,2.511,0.998,13.118,1.031,32.791,0.649,0.998,0.999
7.148,21,39002.908,2678.054,9121.32,332.425,332.425,798.679,288,681.143,2.981,0.998,15.43,1.036,42.252,0.837,0.998,0.999
8.206,24,50992.723,3087.439,9300.92,438.061,438.061,895.238,288,722.794,3.593,0.998,18.305,1.043,58.236,1.153,0.998,0.999
9.3,27,72774.39,3560.399,9744.23,644.847,644.847,1041.344,288,768.428,4.529,0.998,22.478,1.052,86.319,1.709,0.998,0.999
1.138,3,4739.337,1404.263,6676.82,10.573,10.573,557.398,288,560.106,1.267,0.998,6.755,1.019,0.218,0.202,0.998,1
2.088,6,4524.295,1344.355,6764.927,22.3,22.3,538.159,288,558.432,1.251,0.998,6.683,1.02,22.201,0.196,0.998,1
3.144,9,8375.905,1386.738,7067.59,60.314,60.314,564.694,288,573.668,1.391,0.998,7.416,1.021,11.451,0.227,0.998,1
4.161,12,14718.503,1547.454,7733.977,113.742,113.742,618.099,288,599.523,1.662,0.998,8.829,1.023,16.187,0.32,0.998,1
5.14,15,21625.519,1924.342,8471.841,175.228,175.228,682.64,288,629.418,2.087,0.998,10.987,1.027,23.849,0.472,0.998,1
6.175,18,29763.105,2306.736,8802.363,245.986,245.986,748.381,288,659.313,2.511,0.998,13.105,1.031,32.721,0.648,0.998,1
7.148,21,39002.325,2678.057,9121.817,332.405,332.405,797.707,288,680.979,2.981,0.998,15.414,1.036,42.173,0.835,0.998,1
8.206,24,50992.707,3087.437,9301.336,438.072,438.072,894.229,288,722.633,3.592,0.998,18.285,1.043,58.141,1.151,0.998,1
9.3,27,72775.44,3560.397,9745.089,645.123,645.123,1040.508,288,768.281,4.528,0.998,22.451,1.052,86.217,1.707,0.998,1
1.138,3,3322.172,1364.739,6589.002,8.254,8.254,542.534,288,556.896,1.214,0.998,6.616,1.019,9.203,0.182,0.999,0.975
2.088,6,3739.02,1386.912,6728.796,30.062,30.062,518.366,288,559.155,1.237,0.998,6.723,1.02,0,0.147,0.999,0.975
3.144,9,8373.309,1386.717,7002.935,60.286,60.286,583.796,288,577.023,1.394,0.998,7.597,1.02,12.265,0.243,0.999,0.975
4.161,12,14716.423,1547.438,7683.513,113.714,113.714,639.069,288,603.274,1.667,0.998,9.054,1.023,17.219,0.341,0.999,0.975
5.14,15,21620.867,1924.302,8448.77,175.184,175.184,705.763,288,633.626,2.094,0.998,11.271,1.026,25.21,0.499,0.999,0.975
6.175,18,29760.316,2306.817,8775.984,245.995,245.995,774.926,288,664.585,2.52,0.998,13.445,1.03,34.498,0.683,0.999,0.975
7.148,21,39019.753,2677.893,9108.835,332.591,332.591,822.173,288,684.919,2.997,0.998,15.842,1.036,44.155,0.874,0.999,0.975
8.206,24,50977.938,3086.96,9289.899,437.902,437.902,919.743,288,726.538,3.611,0.998,18.799,1.042,60.535,1.198,0.999,0.975
9.3,27,72753.517,3560.336,9721.011,644.684,644.684,1061.13,288,771.929,4.558,0.998,23.133,1.052,88.768,1.757,0.999,0.975
1.138,3,3306.045,1361.005,6589.002,8.194,8.194,541.479,288,556.625,1.213,0.998,6.603,1.019,9.155,0.181,0.999,0.976
2.088,6,3632.979,1385.65,6730.344,29.819,29.819,514.697,288,558.396,1.233,0.998,6.689,1.02,0,0.143,0.999,0.976
3.144,9,8373.394,1386.718,7005.424,60.289,60.289,582.995,288,576.879,1.394,0.998,7.589,1.02,12.232,0.242,0.999,0.976
4.161,12,14716.425,1547.438,7685.415,113.71,113.71,638.186,288,603.112,1.667,0.998,9.045,1.023,17.176,0.34,0.999,0.976
5.14,15,21620.919,1924.305,8449.649,175.203,175.203,704.788,288,633.443,2.094,0.998,11.26,1.026,25.153,0.498,0.999,0.976
6.175,18,29760.474,2306.817,8776.991,246.015,246.015,773.806,288,664.357,2.519,0.998,13.431,1.031,34.424,0.682,0.999,0.976
7.148,21,39018.903,2677.906,9109.339,332.562,332.562,821.136,288,684.744,2.996,0.998,15.824,1.036,44.072,0.873,0.999,0.976
8.206,24,50981.754,3087.05,9290.395,438.001,438.001,918.669,288,726.367,3.611,0.998,18.778,1.042,60.438,1.196,0.999,0.976
9.3,27,72753.587,3560.346,9721.984,644.796,644.796,1060.226,288,771.756,4.557,0.998,23.105,1.052,88.659,1.755,0.999,0.976
1.138,3,3493.467,1365.849,6595.162,8.533,8.533,546.846,288,557.388,1.22,0.998,6.638,1.019,10.384,0.189,0.999,0.977
2.088,6,3785.712,1387.427,6733.939,30.15,30.15,518.477,288,559.049,1.239,0.998,6.719,1.02,0,0.148,0.999,0.977
3.144,9,8373.456,1386.718,7007.913,60.29,60.29,582.196,288,576.735,1.394,0.998,7.582,1.02,12.198,0.241,0.999,0.977
4.161,12,14716.522,1547.439,7687.328,113.724,113.724,637.307,288,602.95,1.667,0.998,9.035,1.023,17.133,0.339,0.999,0.977
5.14,15,21621.217,1924.306,8450.535,175.198,175.198,703.817,288,633.262,2.093,0.998,11.248,1.027,25.097,0.497,0.999,0.977
6.175,18,29760.607,2306.819,8777.997,245.951,245.951,772.69,288,664.129,2.519,0.998,13.418,1.031,34.35,0.68,0.999,0.977
7.148,21,39018.131,2677.917,9109.843,332.477,332.477,820.102,288,684.569,2.995,0.998,15.807,1.036,43.99,0.871,0.999,0.977
8.206,24,50984.631,3087.127,9290.876,438.031,438.031,917.595,288,726.195,3.61,0.998,18.758,1.042,60.341,1.195,0.999,0.977
9.3,27,72755.025,3560.349,9722.971,644.71,644.71,1059.333,288,771.586,4.556,0.998,23.078,1.052,88.552,1.753,0.999,0.977
1.138,3,3726.886,1373.032,6602.606,8.862,8.862,550.676,288,558.336,1.229,0.998,6.681,1.019,7.914,0.192,0.999,0.978
2.088,6,3664.011,1385.94,6735.396,29.874,29.874,514.232,288,558.282,1.234,0.998,6.684,1.02,0,0.143,0.999,0.978
3.144,9,8373.557,1386.719,7010.404,60.289,60.289,581.399,288,576.592,1.394,0.998,7.575,1.02,12.164,0.241,0.999,0.978
4.161,12,14716.605,1547.44,7689.242,113.721,113.721,636.43,288,602.789,1.667,0.998,9.026,1.023,17.09,0.338,0.999,0.978
5.14,15,21621.303,1924.307,8451.416,175.22,175.22,702.848,288,633.08,2.093,0.998,11.237,1.027,25.04,0.496,0.999,0.978
6.175,18,29760.741,2306.821,8779.003,246.018,246.018,771.576,288,663.903,2.519,0.998,13.404,1.031,34.276,0.679,0.999,0.978
7.148,21,39017.4,2677.925,9110.347,332.562,332.562,819.07,288,684.395,2.995,0.998,15.79,1.036,43.907,0.869,0.999,0.978
8.206,24,50986.88,3087.191,9291.347,438.056,438.056,916.522,288,726.022,3.61,0.998,18.738,1.042,60.242,1.193,0.999,0.978
9.3,27,72755.455,3560.356,9723.939,645.005,645.005,1058.438,288,771.415,4.555,0.998,23.05,1.052,88.444,1.751,0.999,0.978
1.138,3,3297.692,1377.219,6607.177,9.057,9.057,536.735,288,556.392,1.215,0.998,6.594,1.019,7.299,0.175,0.999,0.979
2.088,6,3376.119,1381.48,6734.927,29.03,29.03,505.599,288,556.817,1.223,0.998,6.618,1.02,0.454,0.133,0.999,0.979
3.144,9,8373.696,1386.719,7012.899,60.288,60.288,580.604,288,576.449,1.394,0.998,7.567,1.02,12.131,0.24,0.999,0.979
4.161,12,14716.713,1547.44,7691.159,113.723,113.723,635.555,288,602.628,1.667,0.998,9.017,1.023,17.047,0.337,0.999,0.979
5.14,15,21621.526,1924.309,8452.301,175.2,175.2,701.882,288,632.899,2.093,0.998,11.225,1.027,24.984,0.495,0.999,0.979
6.175,18,29760.877,2306.822,8780.01,246.02,246.02,770.466,288,663.677,2.518,0.998,13.39,1.031,34.203,0.677,0.999,0.979
7.148,21,39016.603,2677.936,9110.85,332.578,332.578,818.042,288,684.222,2.994,0.998,15.772,1.036,43.825,0.868,0.999,0.979
8.206,24,50988.387,3087.244,9291.807,438.033,438.033,915.449,288,725.85,3.609,0.998,18.717,1.042,60.144,1.191,0.999,0.979
9.3,27,72757.177,3560.356,9724.917,644.98,644.98,1057.551,288,771.247,4.554,0.998,23.023,1.052,88.337,1.749,0.999,0.979
1.138,3,4043.572,1369.46,6605.12,8.596,8.596,559.875,288,559.331,1.239,0.998,6.726,1.019,9.143,0.205,0.999,0.98
2.088,6,3198.554,1378.284,6735.19,28.424,28.424,500.293,288,555.802,1.216,0.998,6.573,1.02,1.819,0.128,0.999,0.98
3.144,9,8373.715,1386.72,7015.387,60.289,60.289,579.809,288,576.305,1.394,0.998,7.56,1.02,12.097,0.239,0.999,0.98
4.161,12,14716.714,1547.441,7693.07,113.726,113.726,634.681,288,602.467,1.666,0.998,9.008,1.023,17.005,0.337,0.999,0.98
5.14,15,21621.728,1924.31,8453.185,175.179,175.179,700.918,288,632.719,2.093,0.998,11.214,1.027,24.928,0.493,0.999,0.98
6.175,18,29761.042,2306.822,8781.017,245.998,245.998,769.359,288,663.451,2.518,0.998,13.376,1.031,34.129,0.676,0.999,0.98
7.148,21,39015.887,2677.943,9111.353,332.513,332.513,817.016,288,684.049,2.994,0.998,15.755,1.036,43.743,0.866,0.999,0.98
8.206,24,50989.495,3087.283,9292.259,437.924,437.924,914.378,288,725.677,3.608,0.998,18.697,1.042,60.045,1.189,0.999,0.98
9.3,27,72758.334,3560.353,9725.881,644.862,644.862,1056.664,288,771.08,4.553,0.998,22.995,1.052,88.23,1.747,0.999,0.98
1.138,3,2975.8,1376.661,6611.146,9.003,9.003,525.503,288,554.662,1.203,0.998,6.517,1.019,6.725,0.162,0.999,0.981
2.088,6,2857.975,1367.648,6730.527,26.455,26.455,493.37,288,554.009,1.202,0.998,6.494,1.02,7.093,0.124,0.999,0.981
3.144,9,8373.787,1386.72,7017.879,60.292,60.292,579.017,288,576.162,1.394,0.998,7.553,1.02,12.063,0.239,0.999,0.981
4.161,12,14716.909,1547.441,7694.998,113.725,113.725,633.811,288,602.307,1.666,0.998,8.999,1.023,16.962,0.336,0.999,0.981
5.14,15,21621.864,1924.312,8454.068,175.226,175.226,699.956,288,632.538,2.092,0.998,11.202,1.027,24.872,0.492,0.999,0.981
6.175,18,29761.165,2306.824,8782.024,246.015,246.015,768.255,288,663.226,2.518,0.998,13.362,1.031,34.056,0.674,0.999,0.981
7.148,21,39015.084,2677.954,9111.855,332.465,332.465,815.993,288,683.876,2.993,0.998,15.738,1.036,43.661,0.864,0.999,0.981
8.206,24,50990.377,3087.316,9292.706,438,438,913.31,288,725.504,3.607,0.998,18.676,1.042,59.946,1.187,0.999,0.981
9.3,27,72758.833,3560.365,9726.835,644.834,644.834,1055.778,288,770.913,4.551,0.998,22.968,1.052,88.123,1.744,0.999,0.981
1.138,3,3818.222,1379.229,6616.213,9.156,9.156,548.868,288,558.239,1.233,0.998,6.677,1.019,6.483,0.19,0.999,0.982
2.088,6,2942.924,1354.933,6724.64,24.147,24.147,501.04,288,554.161,1.202,0.998,6.501,1.019,14.343,0.139,0.999,0.982
3.144,9,8373.893,1386.72,7020.374,60.296,60.296,578.226,288,576.019,1.393,0.998,7.545,1.021,12.03,0.238,0.999,0.982
4.161,12,14716.938,1547.442,7696.915,113.713,113.713,632.943,288,602.147,1.666,0.998,8.99,1.023,16.92,0.335,0.999,0.982
5.14,15,21621.936,1924.314,8454.95,175.226,175.226,698.997,288,632.358,2.092,0.998,11.191,1.027,24.816,0.491,0.999,0.982
6.175,18,29761.287,2306.827,8783.031,245.985,245.985,767.155,288,663.002,2.517,0.998,13.348,1.031,33.983,0.673,0.999,0.982
7.148,21,39014.345,2677.962,9112.357,332.498,332.498,814.973,288,683.704,2.992,0.998,15.721,1.036,43.579,0.863,0.999,0.982
8.206,24,50991.069,3087.344,9293.15,438.028,438.028,912.245,288,725.332,3.607,0.998,18.656,1.042,59.848,1.185,0.999,0.982
9.3,27,72759.321,3560.372,9727.781,644.822,644.822,1054.894,288,770.747,4.55,0.998,22.94,1.052,88.016,1.742,0.999,0.982
1.138,3,2643.646,1372.39,6612.77,8.744,8.744,514.251,288,552.774,1.191,0.998,6.435,1.019,6.361,0.15,0.999,0.983
2.088,6,3639.422,1345.752,6721.359,22.533,22.533,524.925,288,556.994,1.224,0.998,6.626,1.019,20.662,0.173,0.999,0.983
3.144,9,8373.939,1386.721,7022.865,60.296,60.296,577.437,288,575.876,1.393,0.998,7.538,1.021,11.996,0.237,0.999,0.983
4.161,12,14717.004,1547.443,7698.836,113.728,113.728,632.076,288,601.987,1.666,0.998,8.981,1.023,16.877,0.334,0.999,0.983
5.14,15,21622.291,1924.315,8455.84,175.215,175.215,698.041,288,632.179,2.092,0.998,11.179,1.027,24.76,0.49,0.999,0.983
6.175,18,29761.466,2306.826,8784.038,246.021,246.021,766.058,288,662.779,2.517,0.998,13.335,1.031,33.911,0.671,0.999,0.983
7.148,21,39013.665,2677.969,9112.859,332.557,332.557,813.956,288,683.533,2.992,0.998,15.703,1.036,43.497,0.861,0.999,0.983
8.206,24,50991.613,3087.369,9293.59,438.101,438.101,911.182,288,725.16,3.606,0.998,18.635,1.042,59.749,1.183,0.999,0.983
9.3,27,72760.516,3560.371,9728.73,644.712,644.712,1054.015,288,770.582,4.549,0.998,22.913,1.052,87.91,1.74,0.999,0.983
1.138,3,2445.566,1367.029,6611.36,8.431,8.431,508.17,288,551.616,1.183,0.998,6.385,1.019,6.979,0.143,0.999,0.984
2.088,6,4372.814,1343.51,6722.684,22.146,22.146,545.87,288,559.828,1.247,0.998,6.754,1.019,23.131,0.201,0.999,0.984
3.144,9,8374.038,1386.723,7025.363,60.297,60.297,576.649,288,575.733,1.393,0.998,7.531,1.021,11.963,0.237,0.999,0.984
4.161,12,14717.057,1547.444,7700.759,113.731,113.731,631.212,288,601.828,1.666,0.998,8.972,1.023,16.835,0.333,0.999,0.984
5.14,15,21622.501,1924.316,8456.726,175.188,175.188,697.087,288,632,2.091,0.998,11.168,1.027,24.704,0.489,0.999,0.984
6.175,18,29761.592,2306.828,8785.045,245.994,245.994,764.964,288,662.556,2.517,0.998,13.321,1.031,33.838,0.67,0.999,0.984
7.148,21,39012.945,2677.977,9113.361,332.533,332.533,812.942,288,683.361,2.991,0.998,15.686,1.036,43.416,0.86,0.999,0.984
8.206,24,50992.053,3087.389,9294.028,437.979,437.979,910.122,288,724.989,3.605,0.998,18.615,1.042,59.651,1.181,0.999,0.984
9.3,27,72761.654,3560.372,9729.673,645.059,645.059,1053.14,288,770.419,4.548,0.998,22.886,1.052,87.804,1.738,0.999,0.984
1.138,3,2500.535,1373.191,6617.913,8.786,8.786,508.127,288,551.785,1.186,0.998,6.393,1.019,5.734,0.143,0.999,0.985
2.088,6,5241.331,1345.164,6726.346,22.47,22.47,568.2,288,563.04,1.275,0.998,6.902,1.019,22.874,0.229,0.999,0.985
3.144,9,8374.249,1386.73,7027.873,60.297,60.297,575.865,288,575.591,1.393,0.998,7.523,1.021,11.93,0.236,0.999,0.985
4.161,12,14717.162,1547.444,7702.687,113.731,113.731,630.35,288,601.669,1.665,0.998,8.963,1.023,16.793,0.332,0.999,0.985
5.14,15,21622.33,1924.319,8457.602,175.188,175.188,696.134,288,631.821,2.091,0.998,11.156,1.027,24.648,0.488,0.999,0.985
6.175,18,29761.737,2306.829,8786.053,245.985,245.985,763.873,288,662.334,2.516,0.998,13.307,1.031,33.765,0.668,0.999,0.985
7.148,21,39012.227,2677.984,9113.862,332.459,332.459,811.93,288,683.191,2.991,0.998,15.669,1.036,43.335,0.858,0.999,0.985
8.206,24,50992.353,3087.409,9294.463,437.986,437.986,909.065,288,724.818,3.604,0.998,18.594,1.042,59.552,1.179,0.999,0.985
9.3,27,72762.483,3560.375,9730.607,645.053,645.053,1052.265,288,770.257,4.547,0.998,22.859,1.052,87.698,1.736,0.999,0.985
1.138,3,2348.983,1370.467,6618.277,8.62,8.62,503.037,288,550.892,1.18,0.998,6.354,1.019,5.6,0.137,0.999,0.986
2.088,6,5983.41,1349.911,6731.934,23.332,23.332,585.742,288,565.761,1.298,0.998,7.031,1.019,21.795,0.25,0.999,0.986
3.144,9,8374.358,1386.73,7030.371,60.298,60.298,575.081,288,575.448,1.393,0.998,7.516,1.021,11.896,0.236,0.999,0.986
4.161,12,14717.311,1547.445,7704.622,113.727,113.727,629.49,288,601.51,1.665,0.998,8.954,1.023,16.751,0.332,0.999,0.986
5.14,15,21622.751,1924.32,8458.494,175.202,175.202,695.186,288,631.643,2.091,0.998,11.145,1.027,24.593,0.487,0.999,0.986
6.175,18,29761.817,2306.83,8787.064,245.99,245.99,762.786,288,662.112,2.516,0.998,13.294,1.031,33.693,0.667,0.999,0.986
7.148,21,39011.597,2677.989,9114.364,332.406,332.406,810.921,288,683.021,2.99,0.998,15.652,1.036,43.254,0.856,0.999,0.986
8.206,24,50992.668,3087.42,9294.896,438.075,438.075,908.012,288,724.648,3.604,0.998,18.573,1.042,59.454,1.177,0.999,0.986
9.3,27,72763.416,3560.378,9731.537,645.07,645.07,1051.394,288,770.095,4.546,0.998,22.832,1.052,87.593,1.734,0.999,0.986
1.138,3,3574.767,1348.986,6607.938,7.406,7.406,547.99,288,556.129,1.218,0.998,6.582,1.019,17.981,0.199,0.999,0.987
2.088,6,6082.441,1350.903,6735.02,23.516,23.516,587.138,288,565.954,1.302,0.998,7.041,1.019,21.215,0.252,0.999,0.987
3.144,9,8374.475,1386.731,7032.87,60.299,60.299,574.299,288,575.306,1.393,0.998,7.509,1.021,11.863,0.235,0.999,0.987
4.161,12,14717.4,1547.445,7706.552,113.732,113.732,628.632,288,601.351,1.665,0.998,8.945,1.023,16.709,0.331,0.999,0.987
5.14,15,21622.994,1924.321,8459.382,175.205,175.205,694.24,288,631.465,2.091,0.998,11.134,1.027,24.537,0.486,0.999,0.987
6.175,18,29761.978,2306.83,8788.084,245.977,245.977,761.704,288,661.892,2.516,0.998,13.28,1.031,33.621,0.666,0.999,0.987
7.148,21,39010.916,2677.995,9114.865,332.444,332.444,809.915,288,682.851,2.989,0.998,15.635,1.036,43.173,0.855,0.999,0.987
8.206,24,50992.829,3087.433,9295.327,437.937,437.937,906.961,288,724.478,3.603,0.998,18.553,1.042,59.356,1.175,0.999,0.987
9.3,27,72764.481,3560.38,9732.465,644.899,644.899,1050.526,288,769.935,4.544,0.998,22.805,1.052,87.487,1.732,0.999,0.987
1.138,3,4581.478,1380.452,6632.047,9.212,9.212,565.181,288,560.487,1.258,0.998,6.78,1.019,4.96,0.211,0.999,0.988
2.088,6,5858.78,1349.023,6736.273,23.171,23.171,581.017,288,564.922,1.294,0.998,6.991,1.019,21.583,0.245,0.999,0.988
3.144,9,8374.578,1386.731,7035.37,60.304,60.304,573.518,288,575.164,1.393,0.998,7.502,1.021,11.83,0.234,0.999,0.988
4.161,12,14717.366,1547.446,7708.475,113.727,113.727,627.776,288,601.193,1.665,0.998,8.936,1.023,16.667,0.33,0.999,0.988
5.14,15,21623.298,1924.322,8460.272,175.245,175.245,693.296,288,631.288,2.09,0.998,11.123,1.027,24.482,0.485,0.999,0.988
6.175,18,29762.127,2306.832,8789.106,246.026,246.026,760.625,288,661.673,2.515,0.998,13.267,1.031,33.55,0.664,0.999,0.988
7.148,21,39010.298,2678.001,9115.366,332.523,332.523,808.912,288,682.682,2.989,0.998,15.618,1.036,43.092,0.853,0.999,0.988
8.206,24,50993.004,3087.44,9295.756,438.03,438.03,905.913,288,724.309,3.602,0.998,18.532,1.042,59.259,1.173,0.999,0.988
9.3,27,72765.128,3560.379,9733.379,645.06,645.06,1049.658,288,769.775,4.543,0.998,22.778,1.052,87.382,1.73,0.999,0.988
1.138,3,5051.054,1364.253,6624.191,8.271,8.271,582.837,288,561.95,1.269,0.998,6.848,1.019,11.495,0.237,0.999,0.989
2.088,6,6017.431,1350.371,6739.624,23.415,23.415,583.957,288,565.41,1.299,0.998,7.015,1.019,21.273,0.249,0.999,0.989
3.144,9,8374.691,1386.732,7037.871,60.3,60.3,572.739,288,575.021,1.393,0.998,7.494,1.021,11.797,0.234,0.999,0.989
4.161,12,14717.608,1547.446,7710.422,113.724,113.724,626.923,288,601.035,1.665,0.998,8.927,1.023,16.625,0.329,0.999,0.989
5.14,15,21623.253,1924.324,8461.152,175.24,175.24,692.353,288,631.11,2.09,0.998,11.111,1.027,24.427,0.484,0.999,0.989
6.175,18,29762.302,2306.833,8790.127,245.975,245.975,759.549,288,661.454,2.515,0.998,13.253,1.031,33.478,0.663,0.999,0.989
7.148,21,39009.59,2678.008,9115.866,332.516,332.516,807.911,288,682.513,2.988,0.998,15.601,1.036,43.012,0.852,0.999,0.989
8.206,24,50993.07,3087.445,9296.183,438.039,438.039,904.868,288,724.141,3.601,0.998,18.512,1.042,59.161,1.171,0.999,0.989
9.3,27,72765.999,3560.383,9734.294,645.044,645.044,1048.794,288,769.617,4.542,0.998,22.751,1.052,87.277,1.728,0.999,0.989
1.138,3,4708.723,1352.033,6618.207,7.57,7.57,576.693,288,560.315,1.255,0.998,6.772,1.019,17.323,0.234,0.999,0.99
2.088,6,5673.887,1347.668,6740.349,22.919,22.919,575.014,288,563.997,1.288,0.998,6.948,1.019,22.137,0.238,0.999,0.99
3.144,9,8374.761,1386.732,7040.369,60.307,60.307,571.961,288,574.879,1.393,0.998,7.487,1.021,11.764,0.233,0.999,0.99
4.161,12,14717.606,1547.447,7712.351,113.717,113.717,626.071,288,600.877,1.664,0.998,8.918,1.023,16.583,0.328,0.999,0.99
5.14,15,21623.452,1924.326,8462.04,175.199,175.199,691.413,288,630.933,2.09,0.998,11.1,1.027,24.372,0.482,0.999,0.99
6.175,18,29762.428,2306.834,8791.148,245.95,245.95,758.476,288,661.235,2.515,0.998,13.24,1.031,33.407,0.661,0.999,0.99
7.148,21,39008.973,2678.014,9116.366,332.488,332.488,806.913,288,682.344,2.988,0.998,15.584,1.036,42.931,0.85,0.999,0.99
8.206,24,50993.102,3087.446,9296.608,438.091,438.091,903.827,288,723.973,3.601,0.998,18.492,1.042,59.064,1.169,0.999,0.99
9.3,27,72766.902,3560.386,9735.203,644.78,644.78,1047.933,288,769.46,4.541,0.998,22.724,1.052,87.173,1.726,0.999,0.99
1.138,3,3932.12,1343.133,6613.891,7.06,7.06,557.125,288,556.95,1.228,0.998,6.619,1.019,20.574,0.213,0.999,0.991
2.088,6,5638.009,1347.378,6742.609,22.866,22.866,573.352,288,563.72,1.287,0.998,6.935,1.019,22.175,0.237,0.999,0.991
3.144,9,8374.844,1386.733,7042.869,60.306,60.306,571.185,288,574.737,1.392,0.998,7.48,1.021,11.731,0.232,0.999,0.991
4.161,12,14717.676,1547.448,7714.287,113.73,113.73,625.222,288,600.72,1.664,0.998,8.909,1.023,16.541,0.327,0.999,0.991
5.14,15,21623.67,1924.327,8462.928,175.244,175.244,690.477,288,630.757,2.089,0.998,11.089,1.027,24.317,0.481,0.999,0.991
6.175,18,29762.506,2306.831,8792.169,245.955,245.955,757.404,288,661.018,2.514,0.998,13.226,1.031,33.336,0.66,0.999,0.991
7.148,21,39008.303,2678.019,9116.866,332.392,332.392,805.918,288,682.176,2.987,0.998,15.567,1.036,42.851,0.848,0.999,0.991
8.206,24,50993.017,3087.446,9297.031,437.984,437.984,902.788,288,723.805,3.6,0.998,18.471,1.042,58.966,1.167,0.999,0.991
9.3,27,72767.604,3560.389,9736.105,644.748,644.748,1047.074,288,769.303,4.54,0.998,22.697,1.052,87.069,1.724,0.999,0.991
1.138,3,2824.005,1339.975,6612.876,6.874,6.874,525.107,288,552.07,1.191,0.998,6.405,1.019,20.364,0.175,0.999,0.992
2.088,6,5723.507,1348.057,6745.568,22.988,22.988,574.51,288,563.849,1.29,0.998,6.941,1.019,21.749,0.238,0.999,0.992
3.144,9,8374.959,1386.733,7045.372,60.304,60.304,570.411,288,574.595,1.392,0.998,7.473,1.021,11.698,0.232,0.999,0.992
4.161,12,14717.808,1547.448,7716.231,113.739,113.739,624.375,288,600.563,1.664,0.998,8.9,1.023,16.5,0.327,0.999,0.992
5.14,15,21623.704,1924.329,8463.812,175.25,175.25,689.541,288,630.58,2.089,0.998,11.078,1.027,24.262,0.48,0.999,0.992
6.175,18,29762.572,2306.83,8793.192,246.023,246.023,756.335,288,660.8,2.514,0.998,13.213,1.031,33.264,0.659,0.999,0.992
7.148,21,39007.646,2678.026,9117.365,332.432,332.432,804.925,288,682.009,2.986,0.998,15.55,1.036,42.771,0.847,0.999,0.992
8.206,24,50992.993,3087.445,9297.453,438.088,438.088,901.753,288,723.639,3.599,0.998,18.451,1.042,58.869,1.165,0.999,0.992
9.3,27,72768.854,3560.386,9737.008,645.049,645.049,1046.219,288,769.148,4.539,0.998,22.67,1.052,86.965,1.722,0.999,0.992
1.138,3,2259.25,1340.727,6614.926,6.912,6.912,506.696,288,549.284,1.171,0.998,6.286,1.019,18.789,0.153,0.999,0.993
2.088,6,5521.435,1346.833,6747.199,22.771,22.771,568.896,288,563.05,1.283,0.998,6.903,1.019,22.4,0.232,0.999,0.993
