1,2,3,4,5,6,7,8,9,10,11
1,0,1,-1,-1,-1,-1,1,1,0,3.29484
-1,0,-1,-1,-1,1,0,-1,1,1,-3.95305
-1,1,0,0,0,-1,1,1,0,1,-3.53396
1,-1,-1,-1,1,-1,1,-1,-1,0,-1.15384
1,0,-1,1,1,1,-1,0,1,0,3.05681
-1,-1,-1,0,0,1,1,0,1,1,-0.0926219
-1,0,1,1,1,1,1,1,0,0,3.2715
-1,0,0,-1,1,-1,-1,1,1,-1,-2.0876799999999998
1,1,1,0,-1,-1,1,-1,0,0,7.1315100000000005
-1,1,0,1,1,1,0,-1,-1,1,-0.0341755
-1,-1,1,0,-1,0,1,-1,-1,1,-6.16735
-1,0,-1,1,1,0,-1,1,0,1,-1.02062
-1,1,0,1,1,-1,0,1,1,1,0.415745
-1,0,1,0,0,1,-1,-1,1,0,-1.70553
1,1,-1,1,1,-1,1,0,-1,1,3.6147199999999997
-1,0,0,1,1,1,0,-1,0,0,1.10628
-1,-1,0,1,-1,0,1,0,-1,1,-4.06647
1,1,1,0,0,-1,-1,-1,1,1,8.7605
1,0,0,1,-1,1,0,0,0,-1,2.3026400000000002
1,-1,1,0,1,0,1,1,0,-1,-0.23027399999999998
-1,0,1,-1,0,1,-1,0,1,1,-1.06621
-1,1,0,0,0,0,-1,1,-1,1,-5.09537
1,0,1,1,-1,-1,1,1,-1,-1,6.02033
1,0,-1,-1,1,0,-1,1,0,0,-0.822469
-1,1,0,0,0,-1,0,0,0,0,-4.9195400000000005
-1,-1,-1,0,1,0,0,1,1,0,-0.708485
-1,-1,1,1,0,0,-1,-1,0,1,-3.33625
1,-1,1,-1,1,0,1,-1,-1,1,0.167641
-1,0,0,1,0,0,-1,0,-1,1,-2.2269099999999997
1,0,1,0,-1,1,1,0,-1,-1,5.17165
1,0,0,-1,1,1,-1,1,0,0,1.84139
1,1,0,1,1,0,-1,-1,1,-1,5.07253
1,0,1,0,0,0,1,1,0,-1,4.966080000000001
1,1,0,0,1,-1,-1,1,1,1,6.02719
1,1,1,0,-1,1,-1,1,1,1,7.9671
1,0,1,-1,0,-1,-1,-1,0,1,5.57543
1,1,-1,0,-1,0,1,1,1,1,4.73977
-1,1,-1,0,0,-1,-1,0,1,-1,-6.1473
1,-1,-1,0,-1,-1,-1,-1,0,1,-1.85337
1,0,1,-1,-1,0,-1,0,-1,0,3.47245
1,1,-1,-1,1,-1,0,1,0,-1,2.18523
-1,0,-1,1,-1,0,-1,-1,0,0,-5.6054699999999995
1,0,0,-1,0,-1,0,1,0,0,3.01157
-1,-1,-1,0,-1,-1,0,0,1,1,-9.26244
1,1,1,0,0,1,-1,0,1,0,6.63582
1,1,0,-1,0,1,-1,1,0,0,4.77995
-1,0,0,-1,0,0,1,0,-1,0,-1.7171599999999998
-1,0,1,-1,1,-1,-1,1,1,1,-2.51838
1,-1,1,0,0,1,-1,-1,1,-1,2.4386200000000002
-1,-1,-1,1,1,-1,1,1,1,0,-1.25319
1,1,-1,0,1,1,0,1,-1,0,1.1699
-1,0,0,-1,0,1,0,1,1,-1,-0.983824
1,-1,0,0,1,1,0,0,1,-1,-0.752797
-1,-1,0,-1,0,0,-1,0,-1,1,-3.2933800000000004
-1,-1,1,0,1,1,1,-1,-1,0,2.34953
-1,-1,1,1,-1,1,0,-1,-1,0,-3.4336900000000004
1,0,-1,0,1,1,0,-1,-1,-1,0.52484
1,0,1,-1,0,0,1,1,-1,0,4.62153
-1,-1,1,0,1,-1,0,1,-1,1,-0.8707969999999999
-1,0,1,0,-1,1,0,-1,0,-1,-2.2478599999999997
1,0,1,1,1,1,1,1,1,-1,7.01197
-1,-1,0,-1,0,0,-1,0,1,0,-4.27436
1,0,0,0,-1,-1,-1,-1,1,-1,3.39391
-1,-1,0,-1,0,0,0,1,0,-1,-2.5173200000000002
-1,-1,1,1,1,-1,0,1,1,1,-1.0418399999999999
1,1,1,1,0,0,1,0,-1,-1,9.6663
1,0,0,1,0,0,1,1,1,1,2.38006
1,0,0,-1,-1,1,-1,0,1,1,2.97185
-1,0,1,0,0,0,-1,0,0,1,-3.9152400000000003
1,1,0,-1,1,1,-1,0,-1,-1,5.4966099999999996
-1,1,0,-1,-1,0,1,0,0,0,-5.37017
1,1,1,1,0,1,0,0,-1,0,9.394219999999999
-1,1,-1,1,-1,0,1,0,0,1,-4.6857
1,-1,1,0,-1,-1,1,0,1,1,1.9446299999999999
1,1,1,-1,-1,0,-1,1,0,0,6.62752
-1,-1,0,-1,1,-1,0,1,0,1,-2.0146599999999997
-1,0,0,0,1,0,1,-1,1,1,3.1026700000000003
-1,-1,1,1,-1,0,0,0,0,-1,-3.71984
1,-1,0,-1,-1,0,0,1,-1,1,-1.79613
-1,-1,1,0,-1,0,-1,-1,1,-1,-6.42504
-1,-1,-1,0,1,-1,1,0,0,0,0.66001
1,1,0,0,1,-1,-1,-1,-1,1,5.7057
-1,0,1,1,1,1,0,-1,-1,0,1.9438799999999998
1,0,0,0,-1,1,-1,1,-1,-1,3.4821400000000002
1,1,0,-1,1,1,1,0,0,-1,3.6735300000000004
-1,-1,0,1,0,1,1,-1,0,-1,-0.8328700000000001
-1,-1,-1,1,-1,0,-1,-1,1,-1,-7.4234800000000005
-1,0,-1,0,-1,0,0,1,0,1,-7.069380000000001
1,-1,0,-1,-1,0,0,0,-1,1,-0.256292
1,-1,0,-1,0,1,1,1,-1,1,-0.980721
-1,1,0,-1,1,-1,0,1,1,0,-2.00517
1,-1,0,1,-1,0,-1,1,1,0,2.1126
-1,-1,1,1,1,0,-1,-1,0,-1,-0.9710790000000001
1,0,0,0,1,1,0,-1,0,1,2.94572
1,0,0,-1,1,-1,1,1,1,1,1.56055
1,-1,-1,0,0,0,-1,-1,1,-1,-2.67009
1,1,0,0,-1,-1,1,0,-1,-1,4.15718
1,1,0,0,0,1,-1,-1,1,1,4.69165
-1,0,1,-1,1,1,1,0,-1,1,4.9909300000000005
1,0,0,0,0,-1,-1,0,-1,-1,2.92381
-1,0,-1,0,-1,1,-1,-1,0,0,-4.67955
1,-1,0,0,0,1,-1,1,0,-1,-0.218457
1,1,-1,-1,0,0,-1,-1,-1,-1,1.51495
1,-1,1,1,-1,-1,0,-1,-1,1,4.45017
-1,0,0,0,0,-1,-1,-1,-1,0,-5.67697
1,1,0,-1,0,1,0,0,1,0,6.17164
-1,0,-1,1,0,-1,0,-1,0,0,-4.44349
-1,0,0,1,1,0,0,0,0,1,-0.118059
1,-1,1,-1,0,1,0,1,0,0,0.251013
-1,-1,1,-1,1,0,1,1,0,-1,1.96839
1,0,1,-1,0,0,-1,0,-1,-1,4.71496
1,-1,1,-1,0,-1,0,-1,0,-1,1.7389299999999999
-1,0,1,1,1,1,0,0,1,0,2.0243700000000002
1,1,1,1,-1,1,0,0,1,0,8.25601
-1,-1,0,1,0,1,-1,0,1,0,-1.56646
1,-1,1,-1,1,-1,-1,0,0,1,0.340835
-1,0,0,-1,-1,-1,-1,1,-1,1,-8.52891
1,1,1,-1,1,1,0,1,1,-1,8.17175
1,-1,1,0,1,0,-1,1,0,1,3.30965
-1,0,0,-1,-1,1,0,0,0,1,-3.44826
1,0,-1,-1,0,-1,0,1,1,0,0.046792400000000005
1,-1,-1,0,-1,0,0,1,1,-1,-0.606025
-1,-1,-1,1,1,-1,0,0,1,-1,-4.2596099999999995
1,0,1,-1,1,0,-1,1,0,1,3.53174
-1,0,0,1,-1,1,-1,0,1,0,-4.77235
-1,0,-1,0,-1,0,-1,0,0,1,-5.91071
1,1,0,-1,0,0,1,1,1,-1,5.65298
1,1,0,0,1,-1,-1,0,1,0,4.7503
1,1,1,1,0,0,-1,1,1,1,8.83971
-1,-1,1,1,1,-1,0,0,0,1,-2.64836
1,0,1,1,-1,1,1,0,-1,-1,5.00887
-1,0,0,-1,1,-1,0,1,1,0,-3.32473
-1,1,0,-1,-1,-1,-1,-1,0,1,-10.1347
-1,1,0,1,1,-1,1,0,0,-1,-2.21034
-1,0,0,0,-1,1,1,-1,-1,0,-1.65185
-1,1,1,0,0,0,0,-1,0,0,-3.30861
1,-1,1,-1,0,-1,0,1,0,-1,3.0243700000000002
1,1,-1,1,0,-1,0,0,0,1,4.25734
1,1,0,1,1,0,-1,1,0,0,6.8311
1,-1,1,1,0,-1,1,1,0,1,3.07311
1,0,-1,-1,0,-1,1,-1,1,1,-0.430892
-1,1,-1,1,-1,-1,0,-1,-1,0,-9.13985
1,-1,-1,-1,1,-1,0,0,0,1,-3.6923
-1,0,-1,-1,1,-1,-1,-1,0,1,-3.4204
-1,-1,-1,1,0,0,-1,-1,0,-1,-3.94311
1,-1,-1,-1,0,-1,-1,1,-1,-1,-2.3456799999999998
1,0,-1,0,-1,0,0,0,1,-1,0.428149
-1,-1,1,0,-1,0,-1,1,-1,-1,-7.26812
1,0,-1,-1,-1,0,0,0,1,-1,-1.22749
-1,1,0,0,1,-1,0,0,1,1,-1.87495
1,-1,1,1,-1,0,0,0,1,0,0.683707
-1,1,1,1,1,-1,1,0,0,0,-1.18195
1,1,1,1,1,0,1,-1,-1,-1,8.90113
-1,0,1,-1,0,-1,0,0,-1,0,-2.5754799999999998
-1,-1,1,0,0,0,0,1,1,0,-4.89431
-1,0,0,0,-1,0,1,0,-1,1,-4.14688
1,0,-1,0,0,0,1,1,0,0,0.745398
1,0,0,1,0,-1,-1,1,-1,-1,3.25677
1,1,0,1,-1,0,-1,1,0,1,5.83847
1,0,0,0,-1,0,0,0,0,-1,3.12938
-1,-1,-1,-1,1,-1,0,0,1,1,-2.58051
1,1,0,0,0,0,0,0,0,0,4.90934
1,0,-1,-1,0,-1,1,1,0,-1,-1.09382
-1,1,-1,-1,-1,-1,-1,-1,-1,1,-7.095910000000001
1,1,0,1,0,1,0,-1,-1,-1,7.26832
-1,0,1,0,-1,0,-1,-1,1,-1,-7.39133
1,0,-1,0,0,1,-1,0,-1,0,1.8044
-1,1,1,1,-1,0,0,-1,0,0,-5.976380000000001
-1,1,1,1,1,-1,1,1,1,1,-0.47814799999999996
1,1,0,1,-1,-1,-1,1,0,0,8.50651
1,0,1,1,0,0,-1,0,1,-1,8.307160000000001
-1,1,0,0,-1,0,-1,-1,0,0,-9.38735
1,1,1,0,0,0,-1,0,1,1,9.005469999999999
1,-1,0,1,0,1,-1,1,1,-1,0.831248
1,1,1,-1,1,0,1,-1,0,-1,7.98693
1,-1,0,1,-1,0,1,-1,1,1,1.99053
1,-1,1,-1,0,0,-1,1,1,1,1.31241
-1,-1,-1,1,-1,-1,-1,1,1,0,-11.1141
1,0,1,-1,0,-1,1,0,1,0,4.74144
-1,1,0,0,0,1,0,-1,1,-1,-1.65576
-1,1,1,0,0,0,1,0,1,0,-2.32695
1,0,0,0,1,1,1,1,-1,1,1.9693599999999998
-1,-1,1,-1,0,1,-1,0,1,-1,-2.20832
1,0,-1,0,1,1,1,0,1,-1,0.681189
1,1,0,1,1,1,-1,-1,1,1,6.38433
1,-1,1,1,0,1,1,1,0,0,3.65196
1,1,0,0,0,-1,1,0,0,0,3.76389
-1,0,0,1,-1,0,-1,1,1,-1,-7.126860000000001
-1,0,-1,-1,-1,-1,1,0,0,0,-6.63205
-1,1,0,-1,-1,0,0,-1,-1,-1,-5.32751
-1,0,0,0,-1,-1,-1,-1,0,-1,-9.43185
1,-1,0,-1,1,1,-1,0,-1,1,-0.652641
-1,0,-1,0,-1,0,-1,1,1,0,-7.98572
-1,0,1,0,0,-1,-1,1,0,0,-5.27433
1,1,1,1,-1,-1,0,1,0,-1,10.5783
-1,1,1,-1,0,0,0,1,-1,0,-2.61541
1,-1,-1,0,-1,1,1,1,1,1,-1.8868099999999999
1,0,0,1,-1,1,-1,0,0,1,4.24679
-1,0,-1,-1,-1,1,-1,-1,0,-1,-3.28525
-1,-1,-1,0,-1,1,1,0,-1,-1,-2.17922
-1,-1,1,1,-1,0,-1,1,-1,1,-5.60693
1,0,-1,1,0,1,0,-1,-1,1,1.54598
-1,-1,1,-1,1,1,1,0,1,0,3.8035900000000002
-1,0,1,-1,0,0,0,0,-1,0,-5.90534
-1,0,1,-1,0,0,0,1,-1,1,-4.05115
-1,-1,0,-1,0,0,-1,1,0,0,-5.00295
-1,0,1,1,-1,0,-1,1,1,-1,-7.12445
1,0,1,-1,1,-1,1,0,0,-1,4.185219999999999
1,1,-1,-1,0,0,-1,0,-1,1,2.10248
1,1,0,0,-1,-1,1,0,1,0,5.326630000000001
1,-1,0,-1,0,1,-1,1,1,1,-0.6468109999999999
1,1,0,1,-1,1,-1,1,-1,1,6.2588
1,1,1,-1,-1,1,-1,1,1,1,5.776
1,0,-1,1,0,0,0,-1,1,-1,2.21486
1,-1,0,0,1,1,1,0,-1,-1,0.734747
-1,1,0,1,1,-1,-1,0,0,0,-1.9518400000000002
1,0,-1,-1,0,0,0,0,0,0,0.743975
-1,1,0,-1,0,0,-1,-1,1,0,-2.9962299999999997
1,1,1,1,1,0,-1,1,1,-1,9.36018
1,1,-1,0,1,1,-1,-1,0,1,4.59299
-1,-1,-1,1,-1,-1,0,0,0,-1,-8.269169999999999
1,0,1,-1,1,0,1,0,-1,0,3.7877300000000003
1,-1,-1,0,0,1,-1,0,-1,-1,-3.4886199999999996
1,0,-1,1,0,1,1,0,-1,-1,1.50814
1,1,1,0,0,1,-1,0,-1,-1,8.74135
-1,-1,1,0,-1,1,1,1,1,0,-4.131959999999999
1,0,1,-1,-1,-1,-1,-1,-1,0,3.60788
1,0,0,1,0,1,1,1,0,1,3.2504
-1,1,0,-1,-1,-1,1,0,0,0,-7.494610000000001
1,-1,1,0,0,1,0,1,0,0,4.00699
1,0,1,-1,-1,-1,0,1,0,0,3.61122
-1,-1,1,-1,1,1,0,1,1,1,1.67117
1,0,-1,0,0,-1,-1,-1,1,0,0.9072610000000001
1,-1,-1,0,0,1,-1,-1,0,0,-0.12107899999999999
1,1,1,1,-1,1,0,-1,1,0,7.1595
1,1,1,0,1,1,-1,0,1,0,9.02505
1,0,-1,0,-1,-1,-1,1,-1,0,3.2534799999999997
-1,-1,0,-1,-1,1,0,0,1,1,-4.2182699999999995
-1,0,1,1,1,0,1,1,0,-1,0.264151
-1,1,-1,-1,-1,1,-1,-1,1,0,-5.00876
1,1,1,1,0,0,1,0,0,0,9.93272
-1,1,1,0,-1,1,0,0,1,-1,-5.52439
1,-1,1,-1,0,0,-1,-1,-1,0,0.8979530000000001
-1,0,0,1,-1,1,0,0,-1,1,-4.3501199999999995
-1,1,-1,1,1,-1,0,1,-1,1,-3.05478
-1,1,-1,1,1,1,-1,1,-1,-1,-0.48829399999999995
-1,0,1,0,1,-1,-1,0,-1,-1,-1.18452
1,0,1,1,-1,1,-1,0,-1,0,6.48642
1,0,-1,-1,1,-1,-1,-1,0,-1,0.392775
1,1,1,0,-1,-1,0,1,0,-1,7.9795300000000005
1,-1,-1,-1,0,0,-1,1,0,1,-1.29546
1,-1,-1,1,1,0,-1,-1,1,0,-0.685129
-1,0,1,1,-1,-1,-1,-1,-1,1,-9.83566
-1,1,1,0,1,1,0,-1,-1,0,1.05236
1,0,1,1,0,0,1,-1,0,1,6.3368199999999995
-1,-1,0,-1,-1,-1,0,1,0,-1,-7.900339999999999
-1,-1,-1,0,1,1,1,-1,-1,1,2.7238900000000004
1,-1,-1,0,1,1,0,1,1,0,-1.70111
1,0,-1,-1,0,0,-1,0,0,0,-0.925581
1,1,1,1,-1,1,-1,-1,1,-1,8.442730000000001
-1,1,1,0,1,-1,0,0,0,-1,-1.47428
1,-1,-1,0,-1,1,1,1,0,1,-2.79789
-1,-1,-1,1,0,1,-1,0,-1,1,-3.10865
1,-1,1,0,1,-1,0,-1,1,1,3.11521
-1,1,1,0,1,1,0,-1,1,0,1.9404099999999997
-1,-1,-1,0,0,1,0,1,1,1,-1.7316200000000002
1,1,1,-1,0,-1,0,-1,1,1,6.747999999999999
-1,0,0,-1,0,0,1,-1,1,0,0.047742900000000005
1,0,0,-1,1,-1,0,1,-1,-1,1.89402
1,0,0,1,-1,1,1,0,0,1,2.8047400000000002
1,0,-1,0,0,0,-1,-1,1,0,0.779571
1,1,-1,1,1,-1,-1,0,-1,-1,4.714090000000001
-1,0,-1,1,0,0,-1,1,-1,-1,-4.13016
-1,0,0,0,1,1,-1,0,-1,0,1.5732
-1,0,-1,1,1,1,1,0,0,-1,1.7227700000000001
-1,-1,-1,-1,1,-1,0,-1,0,0,-1.42909
1,1,-1,-1,1,1,-1,-1,1,-1,2.20256
-1,1,-1,0,1,1,-1,1,0,0,-0.202595
-1,-1,0,0,-1,1,-1,-1,0,0,-4.7352099999999995
1,1,0,1,-1,1,-1,0,1,1,8.33196
-1,1,-1,0,-1,0,-1,1,-1,0,-6.99746
-1,1,-1,-1,0,-1,-1,1,-1,-1,-6.3608199999999995
1,-1,1,1,1,-1,0,1,1,0,4.61501
-1,-1,1,0,1,1,-1,0,0,0,2.3612
-1,0,1,-1,0,0,1,-1,1,1,-2.76472
1,1,-1,1,0,1,-1,0,1,0,4.512580000000001
1,-1,0,1,1,-1,-1,-1,0,-1,0.658629
-1,1,0,-1,1,-1,-1,0,0,0,-1.10696
-1,0,-1,0,0,1,0,-1,0,0,1.6126
-1,0,-1,0,1,1,1,1,0,0,3.5989699999999996
-1,-1,0,0,1,-1,1,0,0,0,-0.564326
1,1,0,0,-1,1,0,-1,0,0,6.77388
1,0,-1,0,1,1,-1,0,0,-1,1.33416
-1,1,-1,-1,-1,-1,1,1,1,-1,-4.9347199999999996
-1,-1,0,0,-1,-1,-1,-1,-1,1,-9.75705
1,0,0,1,-1,-1,1,0,0,0,3.15729
1,-1,1,-1,-1,-1,-1,1,1,1,1.8753900000000001
-1,0,1,0,-1,0,0,0,0,1,-4.90198
-1,1,1,0,1,1,1,0,-1,-1,2.2650099999999997
-1,0,0,0,1,1,-1,1,-1,0,0.303746
-1,-1,1,0,1,1,-1,0,-1,0,0.786798
1,-1,-1,-1,1,0,0,1,0,0,-4.75702
-1,0,1,-1,-1,-1,0,0,-1,1,-8.62353
-1,-1,0,0,-1,0,1,1,0,1,-3.4254
-1,-1,0,0,0,1,1,0,0,1,0.45178199999999996
-1,0,1,1,1,1,1,0,1,0,3.8919699999999997
-1,0,0,1,-1,1,0,-1,-1,1,-2.62014
1,1,-1,0,-1,0,-1,-1,-1,-1,3.5003599999999997
-1,-1,1,0,1,0,1,-1,-1,0,0.605721
1,-1,1,1,1,1,0,0,0,0,1.9298
1,0,-1,1,0,-1,1,-1,0,-1,3.75176
-1,0,0,1,1,-1,1,-1,0,-1,-1.6166200000000002
-1,-1,-1,0,0,-1,0,-1,0,-1,-3.67981
1,0,1,0,0,-1,1,-1,1,1,2.68092
-1,1,0,0,1,0,-1,-1,-1,1,-1.1749399999999999
-1,1,0,0,0,-1,0,0,0,0,-4.54362
1,1,-1,0,1,-1,1,0,0,0,5.208880000000001
1,-1,1,1,-1,0,0,1,0,-1,2.08018
-1,1,0,1,1,0,1,1,-1,0,1.06283
1,0,-1,-1,-1,-1,1,0,-1,-1,2.00409
-1,1,1,-1,0,0,0,1,-1,-1,-4.06441
1,-1,0,1,-1,1,0,-1,0,-1,0.726241
-1,-1,-1,0,-1,0,0,1,0,-1,-6.7278199999999995
1,0,0,0,-1,1,0,0,1,0,4.5167
1,0,0,0,-1,1,-1,0,-1,1,2.04142
-1,1,-1,-1,0,-1,0,1,1,1,-6.0661
1,-1,-1,0,1,1,0,0,1,-1,-3.0396799999999997
-1,-1,1,1,0,0,-1,-1,-1,-1,-4.528580000000001
1,1,-1,0,-1,1,1,0,0,-1,3.70545
1,0,-1,-1,-1,1,-1,-1,1,1,0.783621
-1,-1,0,1,0,1,1,0,-1,-1,0.776986
-1,-1,0,0,0,0,-1,-1,0,1,-6.42011
-1,0,-1,1,0,-1,-1,0,0,0,-6.51074
-1,1,-1,0,0,1,1,-1,-1,-1,-1.20341
-1,1,-1,-1,0,-1,0,-1,1,0,-5.232469999999999
-1,0,0,0,0,0,1,-1,1,1,-0.339014
1,1,0,0,0,1,1,-1,1,-1,6.50828
1,0,0,0,-1,0,-1,-1,-1,1,2.5705
1,1,-1,0,-1,1,0,0,-1,-1,4.401619999999999
1,0,-1,0,0,-1,0,0,1,0,3.52432
-1,-1,0,-1,1,1,1,0,-1,1,2.8159099999999997
1,-1,1,1,-1,0,0,1,-1,0,0.770216
-1,1,0,1,0,-1,1,1,1,1,-4.072369999999999
1,-1,-1,0,1,-1,0,-1,-1,1,-1.94009
1,-1,1,0,0,1,-1,-1,-1,-1,1.92018
1,0,-1,1,1,-1,1,1,1,0,1.47161
1,1,-1,0,1,-1,1,-1,1,-1,3.2872199999999996
1,1,1,0,-1,-1,1,-1,1,-1,6.90792
1,0,-1,0,0,-1,1,0,1,-1,0.38005300000000003
1,0,1,0,0,1,0,0,-1,1,8.0404
1,1,-1,0,-1,0,1,-1,0,1,4.61372
1,-1,1,1,1,-1,0,-1,-1,-1,2.95208
-1,0,1,0,-1,0,1,1,-1,0,-5.91047
1,1,1,-1,1,-1,1,-1,1,-1,7.4088
-1,1,-1,0,1,0,1,0,1,1,0.190449
-1,-1,0,-1,1,0,1,1,-1,-1,1.43688
1,-1,1,-1,1,-1,0,1,-1,-1,1.29187
1,1,-1,-1,-1,0,-1,0,0,0,1.93987
-1,1,0,1,-1,-1,0,1,0,-1,-8.45664
-1,0,1,-1,-1,1,0,0,-1,1,-4.61374
-1,0,-1,-1,-1,-1,1,-1,-1,-1,-6.02494
1,1,0,-1,0,0,1,-1,0,1,5.45691
-1,-1,0,-1,0,0,-1,1,0,-1,-5.30029
1,-1,1,0,-1,-1,-1,1,1,0,1.3623
-1,0,0,0,0,0,0,-1,1,-1,-2.41885
1,1,0,0,1,1,1,0,0,-1,6.0061800000000005
1,0,0,1,-1,-1,0,0,0,1,5.78054
-1,0,-1,-1,0,-1,0,0,0,-1,-6.65842
-1,1,0,-1,0,0,0,-1,1,0,-3.4430699999999996
-1,-1,1,0,0,1,1,0,-1,0,-0.384932
1,0,1,1,1,-1,1,-1,1,0,6.34725
-1,0,0,-1,-1,-1,0,-1,-1,-1,-9.01913
-1,0,1,0,-1,-1,0,0,1,1,-7.620189999999999
1,-1,-1,-1,0,0,-1,0,-1,0,-3.4134
-1,0,0,0,-1,0,0,1,1,-1,-7.3640300000000005
1,0,1,-1,-1,-1,0,0,-1,0,3.3832
1,0,0,0,1,0,-1,-1,0,-1,4.00203
1,1,-1,-1,-1,-1,-1,1,0,0,2.52314
1,-1,-1,0,1,0,0,-1,-1,1,-2.9864599999999997
1,1,-1,1,1,1,-1,-1,-1,0,4.98874
-1,0,1,0,1,0,1,-1,1,-1,2.81358
-1,-1,1,1,-1,-1,1,0,1,0,-7.20615
-1,-1,1,-1,-1,-1,1,0,-1,-1,-6.83029
1,1,0,0,-1,1,1,-1,0,0,3.95963
-1,0,0,-1,0,1,1,0,1,1,1.07465
-1,1,0,0,1,0,-1,-1,1,-1,-0.493784
1,0,-1,-1,0,0,1,-1,-1,0,0.158953
-1,0,1,-1,0,0,-1,-1,0,-1,-3.6618
1,-1,1,-1,-1,0,1,0,-1,0,1.48852
-1,-1,1,1,0,1,0,0,0,-1,-1.48278
1,1,-1,-1,0,-1,-1,1,-1,-1,2.1013
1,-1,-1,1,0,-1,0,-1,0,1,-0.874192
1,-1,-1,1,0,1,0,1,1,1,-1.13688
1,-1,0,-1,1,1,1,-1,1,1,-1.9588400000000001
-1,1,-1,0,-1,0,0,0,1,0,-6.64215
1,0,1,-1,1,0,-1,1,0,1,2.23163
-1,0,-1,0,1,1,-1,-1,-1,-1,0.707266
1,-1,-1,0,-1,0,-1,0,1,0,-1.6213899999999999
-1,-1,0,1,0,0,1,1,1,0,-3.5405599999999997
-1,1,0,-1,0,0,1,-1,0,1,-1.50285
1,0,1,-1,0,-1,1,0,-1,-1,2.7258
1,1,1,0,1,-1,0,0,1,-1,9.66617
1,0,-1,-1,-1,0,0,1,1,-1,1.28088
1,1,-1,0,0,1,0,-1,1,1,4.06693
1,0,-1,0,0,0,0,-1,-1,1,1.9913
1,0,1,-1,1,1,-1,1,0,-1,3.02758
1,0,-1,-1,1,1,-1,1,1,1,1.3714
1,0,0,1,-1,1,0,0,-1,1,3.3766
1,-1,0,1,0,0,1,0,1,1,1.39788
-1,1,0,-1,1,1,-1,1,-1,-1,5.34088
1,-1,0,-1,-1,1,1,1,0,0,-1.7707700000000002
-1,-1,-1,1,1,-1,0,1,0,1,-2.1871400000000003
-1,-1,-1,-1,-1,-1,1,-1,1,1,-6.143680000000001
-1,1,0,-1,0,1,0,-1,0,-1,-0.477894
1,0,-1,1,1,-1,1,0,-1,0,2.9550099999999997
1,1,0,1,1,0,0,1,-1,-1,8.19023
-1,1,0,0,0,1,-1,0,-1,0,-2.20803
-1,0,0,0,-1,0,-1,-1,0,0,-6.863239999999999
1,0,0,-1,0,0,-1,1,1,0,2.6463099999999997
-1,0,0,-1,-1,1,-1,-1,1,1,-4.69856
1,0,-1,1,1,0,-1,1,-1,1,2.98018
1,1,0,1,-1,-1,1,0,-1,-1,5.76235
1,-1,1,-1,0,0,-1,1,1,1,1.4823600000000001
-1,1,0,0,0,1,1,1,0,-1,-0.536485
-1,0,-1,0,-1,1,0,0,0,0,-3.59476
1,0,-1,0,-1,0,0,0,0,0,0.26323
-1,0,1,0,1,0,1,0,1,1,0.5077119999999999
-1,0,1,1,0,-1,0,1,0,0,-3.30994
-1,1,1,0,0,1,1,1,0,0,1.04526
1,0,-1,1,-1,1,1,0,-1,-1,3.65487
1,0,0,-1,-1,-1,-1,0,-1,-1,2.14213
1,0,0,1,-1,-1,-1,0,1,1,3.0619
-1,1,1,-1,1,-1,1,-1,1,-1,-1.86035
1,0,1,0,0,1,-1,1,1,-1,3.4754699999999996
1,-1,0,0,1,1,0,1,-1,1,-1.7732599999999998
1,1,1,0,0,1,1,-1,0,1,9.614239999999999
1,0,0,0,1,0,0,1,0,1,2.0081900000000004
1,1,-1,1,0,1,-1,1,1,1,5.5210099999999995
-1,1,0,-1,1,1,-1,-1,1,1,-0.222248
1,0,1,-1,-1,1,-1,-1,0,0,3.98884
1,1,-1,-1,1,-1,-1,-1,0,-1,3.54586
-1,-1,-1,1,0,0,-1,0,0,-1,-1.5994899999999999
1,0,-1,1,-1,0,-1,1,0,0,1.09435
-1,-1,-1,0,0,-1,-1,1,0,-1,-7.0502
-1,-1,0,-1,0,1,0,-1,-1,1,-1.82014
1,-1,1,0,1,-1,-1,1,0,1,0.810265
-1,1,-1,1,0,-1,-1,1,-1,-1,-6.9768300000000005
-1,0,0,1,1,1,0,0,0,1,2.47899
1,-1,0,-1,0,0,1,-1,0,1,-3.7535199999999995
1,0,-1,-1,-1,-1,0,-1,0,-1,0.195529
1,-1,1,1,-1,1,-1,-1,-1,-1,3.7349699999999997
-1,1,-1,-1,1,0,1,0,1,1,0.658938
-1,1,-1,1,-1,1,0,1,0,-1,-4.96276
1,1,-1,1,0,1,0,0,0,-1,5.23464
1,1,-1,0,-1,-1,1,0,0,1,4.68443
-1,-1,-1,-1,0,0,1,-1,-1,-1,-0.801608
1,-1,1,1,-1,1,1,-1,-1,1,2.95168
1,1,0,-1,-1,0,1,1,0,-1,6.29406
1,0,1,1,-1,1,0,0,0,0,8.71136
-1,0,0,0,-1,1,1,1,0,-1,-4.43277
1,-1,-1,0,1,-1,1,-1,0,0,-2.8088599999999997
-1,-1,1,0,0,1,1,-1,1,0,0.27303299999999997
-1,1,0,0,-1,1,0,0,0,-1,-4.46748
-1,0,0,-1,0,-1,-1,1,0,-1,-5.63251
1,1,0,1,1,0,1,0,0,-1,8.944460000000001
1,0,1,1,1,-1,-1,-1,-1,0,4.82265
-1,0,-1,-1,1,-1,0,1,1,-1,-3.5912900000000003
