1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,y
-55,-39,0.39,0.22,-2,-18,-6,-0.003,-0.5,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,0.024
70,-9,0.05,-0.04,0.4,-9,5,-0.002,0.1,-5.00E-04,-6.00E-04,-6.00E-04,-5.00E-04,1.00E-04,0,-1.00E-04,0,-5.00E-04,0.018
179,-33,-0.27,-0.02,-2.8,-11,6,0.019,-0.2,-3.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,0,0,0,0,-3.00E-04,0.018
149,-48,0.27,-0.02,-0.3,-6,4,0.009,-0.2,-3.00E-04,-3.00E-04,-3.00E-04,-2.00E-04,-1.00E-04,0,-1.00E-04,0,-2.00E-04,0.018
157,-80,0.31,-0.2,-0.7,-9,30,0.016,-1.9,-2.00E-04,-2.00E-04,-2.00E-04,-2.00E-04,0,0,0,0,-2.00E-04,0.015
-171,-16,0.13,0.04,1.6,-10,-1,-0.021,-0.2,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.017
163,11,0.32,0.08,-0.4,-12,-4,0.014,-0.6,-7.00E-04,-6.00E-04,-6.00E-04,-5.00E-04,-3.00E-04,0,-2.00E-04,0,-5.00E-04,0.022
549,-24,-0.09,0.01,-0.6,-7,1,-0.001,-0.1,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.019
-110,47,0.38,0.35,-1.5,-20,-13,0.01,-0.5,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,0.03
214,-3,0.06,0.05,-0.2,-10,-1,-0.002,-0.2,-9.00E-04,-9.00E-04,-9.00E-04,-9.00E-04,0,0,0,0,-9.00E-04,0.034
331,14,0.14,0.06,1.2,-9,-5,0.001,-0.1,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.021
-534,11,-0.28,0.07,-0.5,-11,-2,0.006,-0.1,-6.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.018
-395,-41,-0.51,-0.03,-0.6,-7,10,0,-1.2,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.016
-199,-5,0.24,0.16,1.9,-4,-17,-0.01,-0.1,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,-1.00E-04,0,0,0,-5.00E-04,0.026
-169,-37,-0.16,-0.02,-1.3,-8,4,0.012,-0.2,-3.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,0,0,0,0,-3.00E-04,0.014
-235,0,0.04,0.04,1.2,-8,-2,0.004,-0.2,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.015
265,11,-0.01,0.12,0.4,-8,-9,-0.006,-1.4,-5.00E-04,-5.00E-04,-5.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.021
153,12,-0.25,0.18,0.3,-13,-17,-0.014,0.7,-9.00E-04,-0.001,-0.001,-0.001,1.00E-04,0,0,0,-0.001,0.02
280,-34,0.38,0.09,-0.3,-7,0,0.008,-2.5,-3.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,0,0,0,0,-3.00E-04,0.021
-54,-16,0.27,-0.02,0.7,-7,3,0.003,0,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.018
152,-17,-0.05,0.06,1.9,-4,-8,-0.015,0,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.018
-279,-33,-0.26,-0.31,0.3,-6,15,0.001,4.9,-3.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.014
-122,-5,0.16,0.21,-0.1,-18,-8,0.001,-0.1,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,0.022
148,-43,0.51,-0.18,-0.3,-7,20,0.004,0.4,-3.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,0,0,0,0,-3.00E-04,0.018
-311,-8,-0.4,0.1,1.1,-6,-11,-0.02,0.1,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,0,0,0,0,-7.00E-04,0.018
-125,-9,0,-0.04,-1,-10,9,0.009,0.8,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.017
-271,-20,-0.43,-0.07,0.6,-12,15,-0.01,0.8,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.016
-59,25,0.23,0.03,-0.4,-6,-3,0.006,-0.1,-4.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,-2.00E-04,0,0,0,-3.00E-04,0.018
-123,2,0.06,0.16,0.2,-9,-12,-0.014,-0.2,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.026
-363,29,0.1,0.16,1.5,-11,-14,-0.004,0,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,0,0,0,0,-7.00E-04,0.019
-246,1,-0.02,0.18,-0.3,-6,-16,0.004,-0.1,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.031
36,-19,0.23,-0.02,0.6,-5,2,-0.004,0,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,-1.00E-04,0,0,0,-4.00E-04,0.019
111,-26,-0.25,0.3,0.7,-16,-7,-0.003,-2.1,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,0.03
245,32,0.15,0.07,-0.3,-10,-4,0.006,-0.1,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.021
-253,-35,-0.29,0.1,-1,-14,0,0.017,0.2,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,0.049
259,9,-0.08,0.08,-1.7,-9,6,0.009,-3.3,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.018
128,42,0.06,0.15,-0.4,-15,-7,0.02,-0.1,-6.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.021
329,42,0.02,0.34,-1.5,-21,-11,0.017,-0.3,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,0.031
-72,8,0.15,-0.15,0,-6,18,0.002,-0.2,-3.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,0,0,0,0,-3.00E-04,0.017
-215,-9,-0.04,-0.07,0.5,-6,-7,-0.012,3,-7.00E-04,-7.00E-04,-7.00E-04,-6.00E-04,0,0,-2.00E-04,0,-6.00E-04,0.017
501,13,-0.02,-0.03,2.2,-6,4,-0.002,-0.1,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.018
72,4,0.35,0.1,-0.4,-8,-19,-0.002,1.3,-0.0017,-0.0015,-0.0015,-0.0014,-3.00E-04,0,-2.00E-04,0,-0.0014,0.072
-291,-6,0.2,0.27,-1.9,-13,-21,0.014,0.2,-6.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.021
-354,-7,-0.14,0.15,-1.7,-8,-12,-0.001,-0.2,-6.00E-04,-8.00E-04,-8.00E-04,-8.00E-04,2.00E-04,0,0,0,-8.00E-04,0.035
109,14,0.16,0.16,0.7,-10,-12,-0.007,-0.2,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.032
82,-29,0.21,-0.03,-2.3,-8,5,0.011,-0.2,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.033
-208,-6,-0.08,0.28,-1.4,-13,-24,-0.002,0.1,-8.00E-04,-8.00E-04,-8.00E-04,-8.00E-04,0,0,0,0,-8.00E-04,0.022
-242,-14,-0.22,-0.07,0.5,-7,12,-0.01,0.2,-6.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.017
-197,-14,-0.19,0.04,1,-11,1,-0.012,0,-9.00E-04,-9.00E-04,-9.00E-04,-9.00E-04,1.00E-04,0,0,0,-9.00E-04,0.018
410,-28,0.04,0.15,-1.6,-22,4,0.024,0.2,-8.00E-04,-9.00E-04,-9.00E-04,-9.00E-04,1.00E-04,0,0,0,-9.00E-04,0.021
-261,-39,0.26,0.29,0.6,-17,-12,-0.015,-0.1,-0.0022,-0.0022,-0.0022,-0.0022,0,0,0,0,-0.0022,0.038
-182,-47,-0.76,0.04,-0.3,-13,2,-0.029,0.2,-7.00E-04,-0.0011,-0.0011,-0.0014,4.00E-04,0,2.00E-04,0,-0.0014,0.019
150,-11,-0.14,-0.06,-0.4,-8,8,0.009,0.1,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.018
428,-48,-0.02,-0.07,1.5,-11,11,-0.012,-0.2,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.028
492,-24,0.27,0.03,1.5,-10,2,-0.006,-0.3,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,0,0,0,0,-7.00E-04,0.021
-208,-27,-0.65,-0.05,0,-13,4,-0.007,2.5,-5.00E-04,-8.00E-04,-8.00E-04,-0.001,3.00E-04,0,2.00E-04,0,-0.001,0.016
185,1,0.22,-0.05,0.1,-6,6,0.005,-0.1,-3.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,0,0,0,0,-3.00E-04,0.017
21,-16,0.15,0.12,-1.2,-8,-12,0.003,-0.1,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.018
-335,-36,0.09,-0.03,1.2,-10,9,-0.011,0.4,-9.00E-04,-9.00E-04,-9.00E-04,-9.00E-04,0,0,0,0,-9.00E-04,0.021
593,-10,0.23,0.43,-0.1,-13,3,-0.025,-2.9,-0.0012,-0.0012,-0.0012,-0.0012,0,0,-1.00E-04,0,-0.0012,0.021
-38,1,-0.48,-0.03,0.4,-15,11,-0.007,0.1,-9.00E-04,-0.001,-0.001,-0.001,1.00E-04,0,1.00E-04,0,-0.001,0.018
121,3,0.04,0.19,0.5,-18,-5,-0.01,-0.3,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,0.021
-326,-30,-0.6,-0.02,-1.1,-12,10,0.006,-0.3,-8.00E-04,-8.00E-04,-8.00E-04,-8.00E-04,1.00E-04,0,0,0,-8.00E-04,0.022
-95,-38,0.02,0.05,-0.3,-6,-3,-0.001,-0.5,-8.00E-04,-8.00E-04,-8.00E-04,-8.00E-04,0,0,0,0,-8.00E-04,0.043
-252,16,-0.04,0.19,0.3,-11,-16,-0.012,-0.1,-9.00E-04,-9.00E-04,-9.00E-04,-9.00E-04,0,0,0,0,-9.00E-04,0.022
-229,-9,-0.54,0,0.3,-7,-3,-0.005,0.5,-5.00E-04,-5.00E-04,-5.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.019
-66,-36,0.2,-0.12,-0.3,-7,7,0.002,1.8,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.016
-226,4,-0.3,0.07,-0.7,-11,-3,0.012,-0.1,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.018
-228,4,0.22,0.24,1.3,-15,-21,-0.019,1.4,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,0.021
283,-12,0.08,0.04,-0.6,-8,-2,0.01,-0.1,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.028
-251,-46,-0.56,0.2,0.4,-18,-6,0.004,-0.3,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,0.022
420,-15,-0.27,0.19,0.1,-16,1,0.008,-1.3,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,0.038
-294,54,-0.06,-0.04,-1.6,-12,5,0.019,2,-7.00E-04,-6.00E-04,-6.00E-04,-5.00E-04,-2.00E-04,0,-2.00E-04,0,-5.00E-04,0.024
-238,-21,0.3,0.26,0.8,-18,-9,-0.016,-0.2,-0.0019,-0.0018,-0.0018,-0.0018,-2.00E-04,0,0,0,-0.0018,0.029
-133,-48,-0.02,0.11,0.9,-6,-12,-0.014,0.2,-6.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.016
17,70,0.21,-0.17,-1,-7,16,0.01,0.3,-3.00E-04,-3.00E-04,-3.00E-04,-2.00E-04,0,0,-1.00E-04,0,-2.00E-04,0.019
-122,-42,-0.58,-0.05,-0.3,-6,5,-0.009,0,-5.00E-04,-5.00E-04,-5.00E-04,-6.00E-04,0,0,1.00E-04,0,-6.00E-04,0.017
-301,16,-0.02,0.22,0.6,-8,-19,-0.014,-0.8,-8.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,-2.00E-04,0,0,0,-7.00E-04,0.021
-195,-22,0.42,0.01,-0.4,-13,8,0.017,-0.3,-8.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,-4.00E-04,0,-1.00E-04,0,-5.00E-04,0.019
-195,-17,-0.14,0.01,0.7,-7,-1,-0.016,0.8,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,0,0,0,0,-7.00E-04,0.017
-85,0,-0.42,-0.09,0.2,-9,11,-0.015,0.5,-8.00E-04,-8.00E-04,-8.00E-04,-8.00E-04,1.00E-04,0,0,0,-8.00E-04,0.017
-570,33,-0.66,0.24,-0.5,-18,-9,-0.022,0,-0.0019,-0.0019,-0.0019,-0.0019,0,0,0,0,-0.0019,0.026
-188,-40,-0.04,0.11,0.7,-12,-5,-0.038,-0.3,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,0.019
108,-24,0.17,-0.02,-0.5,-6,3,0.003,-0.1,-3.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,0,0,0,0,-3.00E-04,0.018
-620,-64,0.13,-0.2,0.5,-7,19,-0.017,2,-6.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,1.00E-04,0,0,0,-7.00E-04,0.013
208,-37,0.15,-0.11,-0.9,-9,14,0.013,0,-3.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,0,0,0,0,-3.00E-04,0.018
331,-46,-0.4,-0.02,-1.5,-14,4,0.039,0.4,-3.00E-04,-2.00E-04,-2.00E-04,-2.00E-04,-2.00E-04,0,0,0,-2.00E-04,0.021
-42,-32,0.01,-0.08,0.5,-5,9,-0.005,0.1,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.018
74,-15,-0.36,0.09,0.6,-5,-13,-0.015,1,-6.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.018
-34,-53,-0.22,-0.17,-0.8,-7,19,0.01,0.2,-3.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,0,0,0,0,-3.00E-04,0.015
-568,-15,-0.05,0.21,2.7,-17,-7,-0.02,-0.3,-0.0017,-0.0017,-0.0017,-0.0017,0,0,0,0,-0.0017,0.026
-324,-35,-0.4,-0.01,0.9,-11,5,-0.016,0.2,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.017
-154,-65,0.04,-0.07,0.5,-8,8,-0.005,-0.2,-8.00E-04,-8.00E-04,-8.00E-04,-8.00E-04,0,0,0,0,-8.00E-04,0.029
155,-36,0.35,-0.11,-0.8,-9,14,0.01,-0.1,-3.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,0,0,0,0,-3.00E-04,0.017
-302,-66,0.11,0.08,1.4,-7,-11,-0.01,0.4,-6.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.019
20,20,0.15,0.13,0.6,-12,-13,0,0.8,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,0,0,0,0,-7.00E-04,0.021
72,-6,0.28,-0.02,0.8,-10,5,-0.004,-0.1,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,0,0,0,0,-7.00E-04,0.02
-221,11,-0.09,0.08,-0.1,-6,-8,-0.001,0,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.017
-122,-27,0.26,0.2,0.7,-14,-9,-0.013,0.2,-0.0017,-0.0017,-0.0017,-0.0017,0,0,0,0,-0.0017,0.036
-208,22,0.17,0.13,-0.1,-15,-3,0.005,0.6,-8.00E-04,-8.00E-04,-8.00E-04,-8.00E-04,0,0,0,0,-8.00E-04,0.018
216,-4,-0.17,0.24,0,-21,1,-0.002,-0.1,-0.0022,-0.0022,-0.0022,-0.0022,0,0,0,0,-0.0022,0.042
-127,-29,-0.46,0,0.3,-7,2,-0.03,-0.4,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.017
280,-1,0.08,0.06,0.3,-13,1,0.003,-0.1,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,0,0,0,0,-7.00E-04,0.02
21,-1,-0.25,0.07,-1.7,-9,-6,0.007,-0.2,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.019
-109,-45,0.08,0.13,0.7,-15,-4,-0.028,0.2,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,0.019
283,-13,0.24,0.08,-2.5,-10,-7,0.017,0.4,-3.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,0,0,0,0,-3.00E-04,0.02
-166,-4,0.33,0.05,0.8,-9,-3,-0.002,-0.2,-6.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,-2.00E-04,0,0,0,-6.00E-04,0.018
-49,37,-0.13,0.03,-1,-7,-3,0.003,0.1,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.017
-424,-5,-0.71,-0.16,-0.8,-11,3,0.009,3.9,-5.00E-04,-5.00E-04,-5.00E-04,-6.00E-04,0,0,1.00E-04,0,-6.00E-04,0.017
-57,3,0.4,0.08,-0.2,-6,-1,0.006,-1.9,-3.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,-2.00E-04,0,0,0,-3.00E-04,0.018
35,15,0.03,0.24,1,-9,-23,-0.024,-0.5,-9.00E-04,-9.00E-04,-9.00E-04,-9.00E-04,0,0,0,0,-9.00E-04,0.019
350,-55,0.49,-0.19,-1.3,-12,30,0.031,-1.1,-2.00E-04,-2.00E-04,-2.00E-04,-2.00E-04,0,0,0,0,-2.00E-04,0.019
346,-29,0.38,0.03,1,-10,-3,0.007,0.3,-6.00E-04,-6.00E-04,-6.00E-04,-5.00E-04,-2.00E-04,0,-2.00E-04,0,-5.00E-04,0.02
-83,-33,-0.43,-0.08,-0.6,-12,13,-0.009,0.3,-7.00E-04,-9.00E-04,-9.00E-04,-9.00E-04,2.00E-04,0,0,0,-9.00E-04,0.018
158,-27,0.31,0.04,1.5,-9,-5,-0.017,0.8,-8.00E-04,-8.00E-04,-8.00E-04,-8.00E-04,0,0,0,0,-8.00E-04,0.019
79,-18,-0.29,0.05,0.2,-6,2,-0.005,-0.5,-3.00E-04,-4.00E-04,-4.00E-04,-5.00E-04,1.00E-04,0,1.00E-04,0,-5.00E-04,0.019
127,-3,0.19,-0.09,-0.6,-9,11,0.008,-0.1,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.017
-106,-29,0.34,-0.07,1.2,-5,6,-0.007,0.3,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.017
311,-45,0.34,0,1.3,-5,0,-0.007,0.1,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.02
-101,-17,-0.41,-0.03,-0.3,-7,5,-0.011,-0.1,-6.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,1.00E-04,0,0,0,-7.00E-04,0.017
253,25,-0.21,0.01,-0.7,-13,6,0.007,0,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,0,0,0,0,-7.00E-04,0.019
574,-23,0.34,0.21,0.3,-12,-2,-0.001,-2,-8.00E-04,-8.00E-04,-8.00E-04,-8.00E-04,0,0,0,0,-8.00E-04,0.026
-301,16,-0.11,0.1,1,-6,-11,-0.008,0,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.016
364,6,0.4,0.12,0.2,-6,-11,0.003,-0.2,-3.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,0,0,0,0,-3.00E-04,0.021
105,-26,0.29,0.13,1,-10,-8,-0.006,-1.5,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,0,0,0,0,-7.00E-04,0.02
-298,-20,-0.37,-0.06,0.9,-12,10,-0.016,0.3,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.016
-31,-5,0.11,0.02,-0.7,-8,-1,0.007,-0.1,-4.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,-1.00E-04,0,0,0,-3.00E-04,0.019
128,-15,-0.14,0.09,0,-7,-11,-0.014,-0.2,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,0,0,0,0,-7.00E-04,0.017
378,-38,-0.44,0.06,0.2,-20,12,-0.018,0,-0.0018,-0.0021,-0.0021,-0.0022,3.00E-04,0,1.00E-04,0,-0.0022,0.031
397,-45,0.42,-0.02,-0.3,-11,6,0.005,-0.2,-8.00E-04,-7.00E-04,-7.00E-04,-6.00E-04,-2.00E-04,0,-2.00E-04,0,-6.00E-04,0.024
-13,-24,0.15,0.12,1.5,-8,-15,-0.011,1,-8.00E-04,-8.00E-04,-8.00E-04,-8.00E-04,0,0,0,0,-8.00E-04,0.021
-214,-10,0.38,-0.05,-0.4,-10,6,0.008,0.8,-8.00E-04,-6.00E-04,-6.00E-04,-5.00E-04,-3.00E-04,0,-2.00E-04,0,-5.00E-04,0.019
-379,-11,0.39,0.3,-0.3,-19,-14,-0.015,-0.5,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,0.018
-231,-21,-0.3,0.04,0.4,-7,-3,-0.017,-0.2,-6.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,1.00E-04,0,0,0,-7.00E-04,0.022
109,-4,-0.01,-0.02,-0.8,-11,7,0.009,-0.3,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.02
183,-15,-0.58,0.27,0.1,-15,-21,-0.029,-0.1,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,0.02
-139,5,0.08,0.23,-0.7,-13,-9,0.006,-0.7,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,0.051
-274,-31,0.01,0.02,0.4,-11,2,0.004,0.1,-6.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.019
-262,-31,-0.13,0.03,-1.1,-7,-2,0.013,-0.2,-2.00E-04,-2.00E-04,-2.00E-04,-2.00E-04,0,0,0,0,-2.00E-04,0.017
212,-41,0.15,0.06,-0.9,-8,-5,0.007,-0.4,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,-2.00E-04,0,0,0,-4.00E-04,0.019
563,25,-0.07,0.03,2.2,-6,-3,-0.02,-0.2,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,0,0,0,0,-7.00E-04,0.021
-151,22,-0.18,0.28,-0.2,-10,-28,0.002,0.1,-6.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.019
161,-28,0.02,-0.06,-1,-7,7,0.006,-0.2,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.033
-302,-13,-0.27,0.1,1.4,-15,-2,-0.009,0,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,0.02
-83,-46,-0.23,0.04,0.9,-10,-1,-0.012,0,-9.00E-04,-9.00E-04,-9.00E-04,-9.00E-04,0,0,0,0,-9.00E-04,0.018
-75,-16,0.06,0.09,0.6,-8,-8,-0.013,0.3,-8.00E-04,-8.00E-04,-8.00E-04,-7.00E-04,0,0,-2.00E-04,0,-7.00E-04,0.02
-210,-30,0.42,0.02,0.3,-8,1,-0.009,-0.2,-8.00E-04,-8.00E-04,-8.00E-04,-8.00E-04,0,0,0,0,-8.00E-04,0.028
242,-25,-0.2,0.06,-1.2,-7,2,0.016,-2.7,-2.00E-04,-2.00E-04,-2.00E-04,-2.00E-04,0,0,0,0,-2.00E-04,0.019
108,-4,-0.03,-0.02,-1,-7,3,0.012,-0.1,-2.00E-04,-2.00E-04,-2.00E-04,-2.00E-04,0,0,0,0,-2.00E-04,0.018
109,-8,0.17,0.13,-0.1,-6,-13,0.003,-0.3,-3.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,0,0,0,0,-3.00E-04,0.017
303,-10,0.53,0.05,0.1,-16,7,0.014,-0.1,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,-2.00E-04,0,0,0,-7.00E-04,0.02
-185,-2,-0.32,-0.04,0.4,-8,6,0.003,-0.2,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.016
221,-24,-0.27,-0.08,-0.3,-9,11,0.005,0.1,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.019
-57,-22,-0.24,-0.06,0.8,-9,9,-0.011,0.1,-8.00E-04,-8.00E-04,-8.00E-04,-8.00E-04,0,0,0,0,-8.00E-04,0.017
487,35,0.1,0.04,-0.7,-7,4,0.011,-0.6,-2.00E-04,-2.00E-04,-2.00E-04,-2.00E-04,0,0,0,0,-2.00E-04,0.019
291,-16,0.39,0.06,0.8,-10,-4,0.004,0.4,-6.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,-2.00E-04,0,0,0,-5.00E-04,0.02
-399,2,-0.44,0.07,0.2,-13,0,-0.019,-0.2,-9.00E-04,-0.0011,-0.0011,-0.0011,2.00E-04,0,1.00E-04,0,-0.0011,0.019
-38,1,-0.07,0.14,-0.7,-13,-5,0.007,-0.2,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,0.044
-559,17,0.14,0.22,2.3,-13,-11,-0.009,-0.5,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,0.031
100,-81,-0.25,0.02,-0.7,-7,1,0.007,-0.4,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.032
-65,-50,0.64,0.18,0.5,-9,-14,-0.008,-0.5,-6.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.018
-234,-16,-0.04,0.05,0.9,-12,1,-0.019,0,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,0.018
-238,-37,-0.43,0.02,-0.2,-6,-2,-0.006,0.1,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.018
-171,-14,0.38,0.27,0.6,-19,-3,-0.001,-0.4,-0.0026,-0.0024,-0.0024,-0.0024,-2.00E-04,0,0,0,-0.0024,0.053
441,-38,-0.1,-0.14,-0.2,-13,21,0.013,0.2,-6.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.017
385,-24,-0.11,-0.08,-0.7,-7,10,0.009,-0.1,-2.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,0,0,0,0,-3.00E-04,0.016
