age,workclass,education_num,marital_status,occupation,relationship,race,gender,hours_per_week,native_country,capital,income_status
41,State-gov,15,Widowed,Prof-specialty,Not-in-family,Other,Female,52,United-States,0,>50K
37,State-gov,13,Married-civ-spouse,Adm-clerical,Wife,Other,Female,45,United-States,0,>50K
49,Federal-gov,9,Married-civ-spouse,Transport-moving,Husband,Other,Male,40,Other,0,<=50K
41,Federal-gov,13,Married-civ-spouse,Exec-managerial,Wife,Other,Female,50,United-States,0,>50K
52,Local-gov,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,35,United-States,0,<=50K
23,Private,10,Never-married,Sales,Not-in-family,White,Male,50,United-States,0,<=50K
34,Private,9,Divorced,Craft-repair,Unmarried,Other,Female,40,United-States,1471,<=50K
25,State-gov,13,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,-2444,>50K
44,Self-emp-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,0,>50K
31,Local-gov,9,Divorced,Prof-specialty,Unmarried,White,Male,33,United-States,0,<=50K
53,Private,13,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,0,<=50K
62,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,0,<=50K
35,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,55,United-States,-1876,<=50K
30,Federal-gov,13,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,0,<=50K
48,State-gov,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,0,>50K
36,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,0,>50K
32,Private,7,Divorced,Other-service,Not-in-family,White,Male,33,United-States,0,<=50K
22,Private,10,Never-married,Priv-house-serv,Own-child,White,Female,28,United-States,0,<=50K
19,Private,9,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,0,<=50K
26,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,0,<=50K
56,State-gov,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,35,United-States,0,>50K
45,Private,4,Widowed,Other-service,Unmarried,White,Female,21,United-States,0,<=50K
23,Private,10,Never-married,Adm-clerical,Own-child,Other,Female,40,Other,0,<=50K
31,Private,9,Separated,Handlers-cleaners,Not-in-family,White,Male,40,United-States,0,<=50K
30,Private,7,Never-married,Sales,Unmarried,White,Female,8,United-States,0,<=50K
42,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,35,United-States,5013,<=50K
27,State-gov,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,0,<=50K
37,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,0,>50K
31,Private,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,60,United-States,0,<=50K
33,Private,13,Separated,Prof-specialty,Not-in-family,White,Female,40,United-States,0,<=50K
64,Private,1,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,40,Other,0,<=50K
32,Private,9,Divorced,Other-service,Not-in-family,White,Female,40,United-States,0,<=50K
37,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,<=50K
25,Private,7,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0,<=50K
49,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,4064,<=50K
36,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,-1902,>50K
67,Private,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,15,United-States,10566,<=50K
54,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,0,>50K
45,Local-gov,16,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,0,>50K
30,Private,10,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,0,<=50K
39,State-gov,9,Married-civ-spouse,Protective-serv,Other-relative,White,Female,40,United-States,0,<=50K
57,Private,6,Divorced,Other-service,Not-in-family,Other,Female,20,United-States,0,<=50K
57,Private,6,Never-married,Other-service,Not-in-family,White,Male,40,United-States,0,<=50K
23,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,0,<=50K
49,Local-gov,9,Married-civ-spouse,Other-service,Other-relative,White,Male,40,Other,0,<=50K
46,State-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,10,United-States,0,>50K
41,State-gov,13,Never-married,Tech-support,Not-in-family,White,Female,43,United-States,0,<=50K
44,Private,11,Married-civ-spouse,Tech-support,Husband,White,Male,45,United-States,0,<=50K
25,Private,13,Never-married,Other-service,Own-child,White,Female,30,United-States,2463,<=50K
34,Local-gov,13,Married-civ-spouse,Craft-repair,Husband,Other,Male,45,United-States,0,>50K
24,Private,13,Never-married,Sales,Own-child,White,Male,25,United-States,0,<=50K
32,Private,13,Never-married,Exec-managerial,Not-in-family,White,Female,45,United-States,0,<=50K
27,Local-gov,9,Married-civ-spouse,Tech-support,Husband,White,Male,50,United-States,0,>50K
67,Private,8,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,40,Other,0,<=50K
36,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,<=50K
40,Private,10,Divorced,Exec-managerial,Not-in-family,White,Male,48,United-States,-1408,<=50K
24,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0,<=50K
46,Private,13,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,-1902,>50K
44,State-gov,9,Divorced,Adm-clerical,Unmarried,White,Female,38,United-States,0,<=50K
23,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,>50K
46,Private,15,Never-married,Prof-specialty,Not-in-family,White,Male,90,United-States,0,<=50K
31,Private,11,Never-married,Tech-support,Not-in-family,White,Male,40,United-States,0,<=50K
21,Local-gov,10,Married-civ-spouse,Protective-serv,Own-child,Other,Male,40,United-States,0,<=50K
61,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,>50K
71,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,15,United-States,0,<=50K
42,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0,>50K
21,State-gov,10,Never-married,Other-service,Not-in-family,White,Female,16,United-States,0,<=50K
21,Private,1,Never-married,Farming-fishing,Not-in-family,White,Male,25,Other,0,<=50K
28,Local-gov,13,Divorced,Prof-specialty,Not-in-family,White,Female,60,United-States,2354,<=50K
27,Local-gov,12,Never-married,Prof-specialty,Own-child,Other,Female,37,United-States,0,<=50K
32,Private,10,Never-married,Other-service,Not-in-family,White,Female,25,United-States,-2001,<=50K
47,Private,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,40,United-States,0,<=50K
22,Private,12,Never-married,Exec-managerial,Not-in-family,White,Male,35,Other,0,<=50K
56,Private,9,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,0,<=50K
20,Private,9,Married-civ-spouse,Other-service,Other-relative,White,Female,40,United-States,0,<=50K
30,Private,10,Never-married,Sales,Not-in-family,White,Female,40,United-States,0,<=50K
22,Private,10,Never-married,Other-service,Own-child,White,Female,25,United-States,0,<=50K
28,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,7688,>50K
50,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,0,>50K
66,State-gov,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,10,United-States,1424,<=50K
38,Private,10,Never-married,Other-service,Not-in-family,White,Male,46,United-States,0,<=50K
62,Private,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,30,United-States,0,<=50K
36,Federal-gov,14,Divorced,Tech-support,Not-in-family,White,Female,40,United-States,0,>50K
47,Private,6,Married-civ-spouse,Craft-repair,Husband,White,Male,35,United-States,0,<=50K
25,Private,9,Never-married,Tech-support,Not-in-family,White,Male,40,United-States,0,<=50K
26,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0,<=50K
37,Private,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,0,<=50K
70,Self-emp-not-inc,4,Married-civ-spouse,Craft-repair,Husband,White,Male,8,United-States,0,<=50K
52,Private,7,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0,<=50K
70,Private,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,18,United-States,0,<=50K
19,State-gov,9,Never-married,Protective-serv,Own-child,White,Male,40,United-States,0,<=50K
23,Private,7,Never-married,Craft-repair,Own-child,White,Male,3,United-States,0,<=50K
37,Private,7,Separated,Sales,Unmarried,Other,Female,40,United-States,0,<=50K
45,State-gov,10,Divorced,Prof-specialty,Unmarried,Other,Female,40,United-States,0,<=50K
29,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,0,>50K
56,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,20,Other,0,<=50K
50,Private,14,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,0,<=50K
20,Private,9,Never-married,Adm-clerical,Other-relative,White,Male,30,United-States,-2001,<=50K
26,Private,13,Never-married,Adm-clerical,Not-in-family,White,Male,40,United-States,0,<=50K
41,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,-2415,>50K
21,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,0,<=50K
48,Self-emp-not-inc,3,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,-2042,<=50K
22,Private,10,Never-married,Other-service,Not-in-family,White,Male,40,United-States,0,<=50K
37,State-gov,12,Married-civ-spouse,Other-service,Husband,White,Male,35,United-States,0,<=50K
47,Private,10,Married-civ-spouse,Craft-repair,Husband,Other,Male,30,United-States,0,>50K
61,Private,13,Divorced,Sales,Unmarried,White,Male,40,United-States,0,<=50K
47,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,0,>50K
37,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,25,United-States,0,<=50K
46,State-gov,11,Separated,Adm-clerical,Unmarried,Other,Female,40,United-States,0,<=50K
42,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,White,Male,48,United-States,0,<=50K
41,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,0,<=50K
33,Local-gov,5,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,0,<=50K
24,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,35,United-States,0,<=50K
27,Private,12,Never-married,Tech-support,Not-in-family,White,Male,40,United-States,0,<=50K
40,Federal-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,39,United-States,0,<=50K
56,Private,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0,<=50K
35,Federal-gov,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,Other,0,<=50K
24,Private,11,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,0,<=50K
73,Self-emp-not-inc,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,1,United-States,0,<=50K
36,Private,10,Never-married,Sales,Not-in-family,White,Male,50,United-States,0,<=50K
31,Private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,0,>50K
36,Private,9,Never-married,Handlers-cleaners,Not-in-family,Other,Male,40,United-States,0,<=50K
37,Private,9,Married-civ-spouse,Sales,Husband,Other,Male,40,United-States,0,>50K
26,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,55,United-States,0,<=50K
20,Private,9,Never-married,Protective-serv,Own-child,White,Male,40,Other,0,<=50K
58,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,0,>50K
45,State-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,0,>50K
31,Private,13,Never-married,Tech-support,Not-in-family,White,Female,40,United-States,0,<=50K
44,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,99999,>50K
19,Local-gov,10,Never-married,Prof-specialty,Own-child,White,Female,30,United-States,0,<=50K
54,Private,9,Married-civ-spouse,Tech-support,Husband,Other,Male,50,Other,0,>50K
31,State-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,-1740,<=50K
27,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,35,United-States,0,<=50K
36,Private,10,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,5178,>50K
47,Federal-gov,10,Divorced,Adm-clerical,Not-in-family,White,Male,40,United-States,-1876,<=50K
35,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,0,<=50K
42,Private,2,Married-civ-spouse,Adm-clerical,Husband,White,Male,55,Other,0,>50K
45,Private,13,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,0,<=50K
70,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1455,<=50K
27,Local-gov,8,Never-married,Other-service,Own-child,Other,Female,44,United-States,0,<=50K
36,Private,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,0,>50K
23,Private,9,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Male,40,United-States,0,<=50K
25,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,50,United-States,0,<=50K
45,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,7688,>50K
24,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,30,United-States,0,<=50K
90,Private,12,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,-1825,>50K
50,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,44,United-States,-1902,>50K
37,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,99,United-States,7688,>50K
31,Private,10,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,0,<=50K
17,Private,7,Never-married,Farming-fishing,Own-child,White,Male,40,United-States,0,<=50K
26,Private,10,Never-married,Adm-clerical,Not-in-family,Other,Male,38,United-States,0,<=50K
41,Private,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,0,<=50K
50,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,0,>50K
45,Self-emp-not-inc,9,Married-civ-spouse,Transport-moving,Husband,White,Male,80,United-States,0,<=50K
54,Self-emp-not-inc,10,Married-civ-spouse,Sales,Husband,White,Male,55,United-States,0,>50K
54,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,<=50K
38,Private,9,Never-married,Machine-op-inspct,Own-child,White,Male,40,United-States,0,<=50K
22,Private,9,Married-civ-spouse,Sales,Other-relative,White,Female,38,United-States,0,<=50K
43,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0,<=50K
30,Private,13,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,0,>50K
42,Private,9,Separated,Craft-repair,Not-in-family,White,Male,40,United-States,3325,<=50K
48,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0,>50K
56,Private,10,Married-civ-spouse,Transport-moving,Husband,Other,Male,35,United-States,0,>50K
21,Local-gov,10,Never-married,Adm-clerical,Unmarried,White,Male,36,United-States,0,<=50K
45,Private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,<=50K
37,Private,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0,>50K
38,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,30,United-States,0,<=50K
34,Private,10,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,0,<=50K
29,Private,9,Divorced,Protective-serv,Own-child,White,Male,40,United-States,0,<=50K
24,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0,<=50K
35,Private,12,Never-married,Machine-op-inspct,Not-in-family,White,Male,55,United-States,0,<=50K
39,Self-emp-not-inc,6,Married-civ-spouse,Transport-moving,Husband,White,Male,70,United-States,0,<=50K
73,Self-emp-not-inc,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,12,United-States,0,<=50K
57,Private,11,Never-married,Other-service,Own-child,White,Female,40,United-States,0,<=50K
35,Self-emp-inc,13,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,0,<=50K
60,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,32,United-States,0,<=50K
54,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0,<=50K
53,Self-emp-not-inc,13,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,<=50K
23,Private,10,Never-married,Exec-managerial,Other-relative,White,Female,40,United-States,0,<=50K
57,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,48,United-States,0,>50K
27,Self-emp-not-inc,6,Never-married,Sales,Own-child,White,Female,48,United-States,0,<=50K
25,Private,9,Never-married,Exec-managerial,Own-child,Other,Male,40,United-States,0,<=50K
38,Private,9,Married-civ-spouse,Craft-repair,Husband,Other,Male,40,United-States,0,<=50K
48,Private,10,Married-civ-spouse,Sales,Husband,Other,Male,60,United-States,0,>50K
24,Private,9,Never-married,Adm-clerical,Unmarried,White,Female,45,United-States,0,<=50K
67,Self-emp-inc,10,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,0,<=50K
20,Private,9,Never-married,Other-service,Own-child,Other,Male,35,United-States,0,<=50K
38,Private,16,Married-civ-spouse,Prof-specialty,Husband,Other,Male,40,Other,0,>50K
54,Private,4,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,<=50K
20,Self-emp-not-inc,10,Never-married,Farming-fishing,Own-child,White,Male,40,United-States,0,<=50K
57,Private,6,Separated,Exec-managerial,Not-in-family,White,Male,55,United-States,0,<=50K
34,Federal-gov,13,Never-married,Exec-managerial,Not-in-family,White,Male,44,United-States,0,<=50K
34,Private,9,Separated,Craft-repair,Unmarried,White,Male,49,United-States,0,<=50K
80,Private,9,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Female,16,United-States,0,<=50K
40,Private,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40,United-States,0,<=50K
19,Local-gov,7,Never-married,Handlers-cleaners,Other-relative,White,Male,35,United-States,0,<=50K
35,Private,10,Married-civ-spouse,Protective-serv,Husband,White,Male,56,United-States,0,<=50K
21,Private,9,Never-married,Sales,Unmarried,White,Female,40,United-States,0,<=50K
59,Local-gov,7,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,0,<=50K
53,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0,>50K
41,Self-emp-not-inc,11,Married-civ-spouse,Other-service,Wife,White,Female,40,United-States,3103,>50K
59,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,55,United-States,0,<=50K
52,Private,2,Divorced,Farming-fishing,Not-in-family,Other,Male,40,United-States,0,<=50K
48,Private,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,Other,0,<=50K
24,Private,8,Never-married,Machine-op-inspct,Own-child,Other,Male,40,United-States,0,<=50K
49,Private,15,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,0,>50K
19,Private,9,Never-married,Adm-clerical,Own-child,White,Male,50,United-States,0,<=50K
50,Private,9,Divorced,Other-service,Not-in-family,White,Female,40,United-States,0,<=50K
39,Private,12,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,0,>50K
25,Private,9,Married-civ-spouse,Other-service,Wife,Other,Female,40,United-States,0,<=50K
66,Private,4,Divorced,Other-service,Other-relative,Other,Female,40,Other,0,<=50K
30,Private,10,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States,4416,<=50K
49,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,80,United-States,15024,>50K
40,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,0,<=50K
38,Private,6,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,0,<=50K
25,Private,7,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,<=50K
51,State-gov,9,Divorced,Exec-managerial,Not-in-family,White,Male,37,United-States,0,>50K
23,Local-gov,13,Never-married,Adm-clerical,Own-child,White,Female,40,Other,0,<=50K
60,Self-emp-not-inc,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,67,United-States,-1887,>50K
44,Private,9,Divorced,Sales,Not-in-family,White,Male,60,United-States,27828,>50K
53,Self-emp-not-inc,15,Divorced,Prof-specialty,Unmarried,White,Male,60,United-States,25236,>50K
66,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,20,United-States,0,>50K
44,Local-gov,11,Divorced,Machine-op-inspct,Unmarried,Other,Male,40,United-States,0,<=50K
38,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,40,United-States,0,>50K
30,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,0,>50K
36,Private,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,42,United-States,3674,<=50K
38,Local-gov,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,0,>50K
31,Federal-gov,13,Never-married,Exec-managerial,Not-in-family,White,Female,45,United-States,0,<=50K
26,Private,7,Never-married,Transport-moving,Not-in-family,White,Female,35,United-States,0,<=50K
23,Private,10,Never-married,Other-service,Not-in-family,White,Male,25,United-States,0,<=50K
58,State-gov,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,0,<=50K
44,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,3137,<=50K
59,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,99999,>50K
36,Local-gov,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0,<=50K
42,Private,10,Divorced,Other-service,Not-in-family,White,Female,52,United-States,8614,>50K
17,Private,7,Never-married,Sales,Not-in-family,White,Female,20,United-States,0,<=50K
59,Local-gov,6,Widowed,Prof-specialty,Unmarried,White,Female,15,United-States,0,<=50K
22,Private,10,Never-married,Farming-fishing,Not-in-family,White,Male,40,United-States,0,<=50K
40,Private,13,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,0,<=50K
36,Private,13,Never-married,Prof-specialty,Not-in-family,Other,Male,40,United-States,0,<=50K
49,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,25,United-States,-1977,>50K
38,Self-emp-not-inc,9,Separated,Exec-managerial,Unmarried,White,Male,25,United-States,0,<=50K
48,Private,9,Married-civ-spouse,Craft-repair,Husband,Other,Male,40,United-States,0,<=50K
33,Private,12,Married-civ-spouse,Sales,Husband,White,Male,46,United-States,0,<=50K
34,Self-emp-not-inc,11,Widowed,Exec-managerial,Unmarried,White,Female,40,United-States,0,<=50K
58,Local-gov,9,Widowed,Other-service,Not-in-family,White,Male,40,United-States,0,<=50K
52,Private,6,Divorced,Transport-moving,Unmarried,White,Male,40,United-States,0,<=50K
45,Local-gov,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,47,United-States,-1887,>50K
37,Private,4,Separated,Other-service,Unmarried,Other,Male,40,United-States,0,<=50K
48,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,Other,0,<=50K
40,Federal-gov,13,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,>50K
29,Private,13,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,0,<=50K
33,Private,11,Married-civ-spouse,Tech-support,Husband,Other,Male,10,United-States,0,<=50K
48,Private,9,Married-civ-spouse,Tech-support,Husband,Other,Male,48,United-States,0,<=50K
36,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,0,<=50K
31,Private,10,Divorced,Machine-op-inspct,Unmarried,White,Female,35,United-States,0,<=50K
41,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,0,<=50K
29,Federal-gov,13,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,0,<=50K
20,Private,10,Never-married,Craft-repair,Own-child,White,Male,40,United-States,0,<=50K
53,Federal-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,7298,>50K
37,Private,9,Divorced,Sales,Unmarried,White,Female,40,United-States,0,<=50K
28,Private,13,Married-civ-spouse,Other-service,Wife,White,Female,35,United-States,0,<=50K
27,Private,13,Never-married,Sales,Not-in-family,White,Female,40,United-States,0,<=50K
23,Private,10,Never-married,Adm-clerical,Own-child,White,Female,40,Other,0,<=50K
25,Private,11,Married-civ-spouse,Tech-support,Husband,White,Male,56,United-States,0,>50K
63,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,38,United-States,0,<=50K
65,Self-emp-not-inc,10,Married-civ-spouse,Sales,Husband,White,Male,18,United-States,0,<=50K
77,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,40,United-States,0,<=50K
32,Private,9,Divorced,Other-service,Not-in-family,White,Male,40,United-States,0,<=50K
40,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,>50K
67,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,40,United-States,0,<=50K
24,Local-gov,14,Never-married,Prof-specialty,Own-child,White,Female,40,United-States,0,<=50K
53,State-gov,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,-1902,>50K
37,Self-emp-inc,14,Divorced,Prof-specialty,Not-in-family,Other,Male,40,United-States,4787,>50K
44,State-gov,10,Separated,Tech-support,Own-child,Other,Female,40,United-States,0,<=50K
17,Private,7,Never-married,Sales,Own-child,White,Female,20,United-States,0,<=50K
47,Private,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,-1887,>50K
62,Federal-gov,6,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,40,United-States,2829,<=50K
39,Private,12,Divorced,Prof-specialty,Not-in-family,White,Male,60,United-States,0,<=50K
32,State-gov,10,Divorced,Prof-specialty,Other-relative,White,Female,40,United-States,0,<=50K
25,Private,13,Married-civ-spouse,Prof-specialty,Wife,Other,Female,40,United-States,0,>50K
30,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,65,United-States,0,>50K
47,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,0,>50K
40,Private,6,Divorced,Craft-repair,Own-child,White,Male,40,United-States,0,<=50K
38,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0,<=50K
41,State-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,0,>50K
21,Private,10,Never-married,Sales,Own-child,White,Male,20,United-States,0,<=50K
32,State-gov,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,48,United-States,0,>50K
54,Private,4,Never-married,Craft-repair,Not-in-family,Other,Male,50,United-States,0,<=50K
31,Private,1,Never-married,Handlers-cleaners,Not-in-family,Other,Male,25,United-States,0,<=50K
42,Private,11,Divorced,Prof-specialty,Unmarried,White,Male,40,United-States,0,<=50K
23,Private,6,Never-married,Handlers-cleaners,Own-child,White,Male,40,Other,0,<=50K
18,Private,9,Never-married,Sales,Own-child,White,Female,33,United-States,0,<=50K
37,Private,10,Never-married,Sales,Not-in-family,White,Male,50,United-States,0,<=50K
53,State-gov,12,Divorced,Adm-clerical,Unmarried,Other,Female,40,United-States,0,<=50K
50,Private,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,84,United-States,0,<=50K
64,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,40,United-States,0,>50K
55,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,0,<=50K
63,Private,13,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,7298,>50K
53,Private,10,Divorced,Adm-clerical,Unmarried,Other,Female,45,Other,4865,<=50K
